Year,Month,Region,Total Crime,Active Duty 1941-1947,Active Duty 1941 & Earlier,Active Duty 1947-1950,Active Duty 1950-1955,Active Duty 1955-1964,Active Duty 1964-1975,Active Duty 1975-1990,Active Duty 1990-2001,Active Duty 2001-Recent,Active Duty or Veteran,Carrying Cash,Born Abroad,Born in Territories,Born in US,Naturalized Citizen,Difficulties Concentrating,Difficulties Dressing,Difficulties Going Outside,Difficulties Hearing,Difficulties Seeing,Difficulties with Stairs,Employed,Hate Crime towards Disabled,Hate Crime towards Ethnicity,Hate Crime towards Gender,Hate Crime towards Race,Hate Crime towards Religion,Hate Crime towards Sexuality,High Income,Low Income,Middle Income,Worked in the past 2 Weeks,Worked in the past 6 Months,Worked in the past Week,Federal Employee,Non-Profit Employee,Private Employee,Self-employed,State Employee,Lived at Address 10-15 Years,Lived at Address 15+ Years,Lived at Address 5-10 Years,Lived at Address 0-5 Years,Living on a Reservation,Living at a Dormitory,Living at a House,Living at a NonPermanent Hotel,Living at a Permanent Hotel,Living at a Permanent Mobile Home,Works in Agriculture,Works in Construction,Works in Entertainment,Works in Finance,Works in Government,Works in Manufacturing,Works in Personal Services,Works in Professional Services,Works in Repair Services,Works in Retail Trade,Works in Transportation,Works in Wholesale Trade,Pregnant,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,Hispanic,AAPI,Native,Asian,Black,Multiracial,White,Associates Degree,Bachelors Degree,High School Degree,Less than High School,Masters Degree,Doctorate Degree,Professional Degree,Divorced,Married,Single,Separated,Widowed,College Student,Not a Student,K-12 Student,Trade Student,Vocational Student,Female,Male,Not Heterosexual Identifying,Works in City,Works in Rural Location,Works in Suburb
2019,3,Northeast,80,0,0,0,0,0,2,2,0,2,5,0,1,1,71,4,12,3,4,2,3,7,50,0,1,0,0,1,1,10,37,21,7,7,45,0,0,13,3,5,7,10,8,30,0,3,76,0,0,1,0,2,2,0,6,0,0,9,0,2,0,1,1,5,12,18,16,13,11,5,11,1,1,2,10,2,64,12,18,22,13,9,2,3,14,31,22,8,4,15,64,0,0,0,33,47,10,26,4,16
2019,3,South,264,0,1,0,0,1,3,5,7,7,19,1,0,1,230,13,20,10,15,10,10,37,148,1,2,1,4,0,0,20,121,69,15,17,143,2,0,30,5,3,27,47,38,107,3,0,253,0,0,7,0,4,1,4,3,4,4,14,0,4,2,0,0,2,37,40,61,56,46,22,37,0,8,8,52,8,188,19,43,121,43,26,2,7,60,113,63,11,17,12,247,3,0,1,145,119,6,84,15,26
2019,3,West,256,0,0,0,1,0,3,2,2,7,13,4,1,1,221,18,20,6,7,11,6,13,175,0,0,2,2,1,0,42,83,84,10,10,170,1,3,22,3,6,25,39,34,97,3,0,254,0,0,1,0,1,6,2,7,1,3,9,0,6,0,0,0,2,49,61,41,49,28,26,42,2,4,8,16,11,215,32,76,89,18,27,7,7,35,119,79,7,15,23,227,0,2,3,133,123,5,121,12,19
2019,4,Midwest,194,1,0,0,0,0,2,0,3,4,10,0,2,0,189,1,22,6,21,9,6,36,117,1,1,3,2,1,0,15,88,56,13,13,113,0,0,18,2,6,14,36,24,81,0,0,185,0,0,5,0,1,3,2,3,1,1,13,0,5,1,0,0,3,28,47,31,42,21,22,12,0,3,2,18,13,158,19,40,88,19,17,4,6,44,89,45,7,9,12,180,2,0,0,116,78,12,73,10,17
2019,4,Northeast,70,0,0,0,0,0,3,1,1,1,5,1,0,1,61,4,1,2,2,5,4,6,38,0,0,0,1,0,0,9,22,20,3,3,42,0,2,8,0,2,9,21,12,17,0,0,70,0,0,0,0,0,1,0,0,0,0,8,0,2,1,0,0,1,9,9,15,13,13,10,5,0,0,5,11,0,54,6,19,26,2,15,0,2,11,27,22,3,6,9,61,0,0,0,40,30,0,13,5,22
2019,4,South,213,1,0,0,0,1,4,9,3,3,17,1,2,0,186,16,21,5,13,15,9,29,132,1,0,1,1,2,0,14,105,49,4,5,132,3,0,28,2,5,20,33,35,78,2,0,199,0,0,10,0,3,6,0,5,6,0,13,0,3,3,0,0,3,32,39,48,34,33,24,35,0,3,6,33,5,166,13,35,95,39,19,4,6,39,88,59,8,19,16,196,1,0,0,107,106,8,80,11,20
2019,4,West,257,1,0,0,2,1,2,3,2,6,15,2,2,0,222,17,20,9,14,11,11,22,160,1,5,4,6,3,2,36,74,94,11,11,154,0,0,20,2,9,25,42,31,115,1,0,250,0,0,6,0,0,8,1,3,1,2,8,0,6,2,0,0,4,44,54,46,45,36,28,47,2,5,12,12,7,219,21,76,104,23,19,7,4,50,129,62,3,13,15,238,2,0,1,148,109,5,110,8,17
2019,5,Midwest,218,1,0,1,1,1,8,6,7,9,25,0,0,1,210,2,27,5,17,19,12,24,143,0,1,1,3,1,0,12,87,84,16,18,132,3,1,14,6,13,19,45,22,85,3,4,213,0,0,0,0,2,4,1,6,0,1,18,0,2,5,0,0,4,24,46,44,45,35,20,22,0,5,2,20,10,181,31,37,106,22,15,3,3,41,90,66,9,11,18,192,1,2,4,118,100,10,75,7,23
2019,5,Northeast,85,0,0,0,1,1,1,0,2,2,7,0,0,0,74,7,5,3,5,3,1,8,56,0,0,0,0,0,0,12,27,28,2,2,56,1,7,7,0,0,2,26,15,27,1,2,81,1,0,0,0,0,1,0,1,0,1,12,0,0,1,0,0,0,13,20,17,19,8,8,6,0,1,5,10,3,66,4,24,34,8,10,1,2,9,35,34,2,4,8,76,0,0,1,43,42,3,26,3,14
2019,5,South,277,1,0,0,1,2,11,10,15,13,41,1,0,0,248,14,37,21,30,17,9,53,157,3,1,4,2,1,3,14,138,73,13,16,149,2,1,24,4,6,29,60,30,80,1,3,256,0,0,15,2,7,4,1,1,1,2,16,2,1,0,0,0,4,31,56,59,58,38,31,43,2,5,4,57,17,192,21,41,139,43,20,6,4,51,108,81,13,24,13,258,3,3,0,139,138,7,93,20,23
2019,5,West,272,0,0,0,0,0,3,8,7,6,17,1,4,1,232,17,18,4,11,9,11,21,189,0,4,0,5,1,2,40,84,93,12,14,173,3,3,34,3,5,19,42,44,107,4,0,262,0,0,5,1,1,6,3,5,3,1,21,0,5,5,0,2,3,41,60,62,51,35,20,60,1,3,12,12,8,236,12,76,121,26,22,7,5,52,127,72,9,8,22,244,2,3,0,143,129,15,137,8,17
2019,6,Midwest,232,0,0,0,2,2,5,5,2,5,19,1,0,0,221,6,27,4,15,9,7,30,149,0,2,2,4,0,0,13,127,59,22,25,136,1,2,26,3,6,24,43,27,98,0,4,222,0,0,4,1,1,8,1,4,6,1,8,0,5,4,0,1,9,31,54,34,50,29,25,16,1,7,2,29,9,184,32,50,106,25,9,6,3,44,90,70,9,19,21,209,1,1,0,130,102,8,101,9,21
2019,6,Northeast,72,0,0,0,2,1,2,0,1,0,6,0,0,0,62,6,5,1,2,0,4,3,59,0,0,0,0,0,1,12,21,25,1,1,57,0,3,14,1,1,6,18,10,28,0,0,72,0,0,0,0,1,0,0,1,0,0,11,0,1,3,2,0,0,11,14,12,13,13,9,6,0,0,4,15,1,52,10,21,28,2,7,0,4,13,29,21,1,8,2,70,0,0,0,35,37,6,30,3,12
2019,6,South,226,0,0,0,1,1,2,7,7,6,18,0,1,0,200,9,16,11,19,14,7,40,139,0,1,0,1,1,0,19,104,60,13,15,129,0,1,21,0,0,23,53,24,77,1,0,208,0,0,13,0,5,3,0,0,3,0,8,1,1,2,0,2,4,34,48,46,44,33,17,35,1,3,10,41,7,164,25,45,88,38,23,4,1,40,95,63,13,15,16,209,1,0,0,125,101,7,81,11,18
2019,6,West,260,0,0,0,0,2,6,5,2,9,22,1,5,1,227,13,20,4,11,14,10,19,183,1,3,3,4,1,0,23,92,85,17,19,179,3,2,24,4,4,26,39,40,97,1,2,245,0,0,12,0,1,8,0,6,1,1,8,1,8,1,2,2,7,48,51,35,59,35,25,60,1,3,12,13,19,212,21,69,115,21,24,5,5,52,104,79,11,13,16,239,1,1,3,137,123,14,140,8,22
2019,7,Midwest,272,1,0,0,0,0,9,13,7,1,26,2,0,0,261,9,31,8,22,19,18,28,167,0,3,0,8,0,0,16,125,91,13,14,155,0,1,23,4,2,23,62,37,95,1,6,261,0,0,2,1,0,6,0,1,5,1,9,0,5,0,2,0,8,38,38,51,64,43,30,23,0,1,5,30,4,232,33,46,127,37,19,3,4,59,111,86,2,14,17,246,3,3,3,151,121,8,100,11,29
2019,7,Northeast,104,0,0,0,0,0,3,1,0,1,4,0,1,2,90,8,16,7,13,8,5,17,65,0,1,0,2,0,0,10,46,33,7,7,59,0,2,5,2,0,7,23,18,36,1,0,101,0,0,1,0,3,0,1,0,0,0,5,0,1,1,0,0,0,11,23,24,26,15,5,17,0,1,4,15,6,78,6,26,46,15,8,2,1,13,55,31,2,3,5,98,1,0,0,44,60,6,28,2,20
2019,7,South,253,0,0,0,2,3,2,13,8,9,26,0,0,5,219,10,14,12,19,21,13,43,156,0,1,0,2,0,0,23,109,74,10,12,151,2,3,25,2,5,16,59,32,91,2,1,237,0,0,11,1,2,4,1,5,3,1,16,1,0,3,0,2,4,31,48,40,51,44,35,42,2,3,6,34,3,205,26,38,107,43,30,4,4,45,112,62,8,24,16,231,3,1,1,121,132,6,98,11,20
2019,7,West,252,0,0,0,0,2,12,10,6,4,21,0,0,0,221,17,19,10,15,19,9,31,167,2,3,2,3,1,1,31,81,85,11,11,166,3,3,24,1,2,25,48,27,100,3,0,241,0,0,8,1,4,5,1,3,3,1,8,0,4,0,3,0,2,36,47,43,56,37,31,43,0,7,10,11,9,215,34,52,98,26,30,5,5,62,103,59,7,18,19,232,0,1,0,148,104,13,109,6,29
2019,8,Midwest,307,0,0,0,2,3,7,7,5,8,26,0,0,0,295,3,39,9,30,27,12,35,183,5,6,2,4,4,4,22,158,80,20,22,172,0,4,29,6,1,18,60,42,117,1,1,291,0,0,8,0,5,4,4,0,5,3,8,1,7,2,1,2,5,52,62,54,54,46,34,20,0,2,6,38,15,246,23,46,154,46,28,5,3,57,119,101,6,23,22,281,1,0,3,162,145,24,120,10,19
2019,8,Northeast,94,0,0,0,0,0,0,0,0,0,0,1,1,1,78,7,6,3,6,1,7,7,63,0,0,2,0,0,3,15,32,32,3,3,65,0,0,10,0,4,8,18,17,31,0,0,90,0,0,3,0,2,0,0,2,1,0,5,0,5,1,0,0,1,17,23,18,14,15,6,15,0,1,7,11,4,71,7,18,40,8,15,3,3,9,45,31,3,6,10,84,0,0,0,47,47,14,32,7,18
2019,8,South,266,0,0,0,0,3,5,5,5,8,19,0,0,1,234,13,23,7,21,12,9,34,149,0,1,1,2,0,0,17,111,67,16,19,139,0,6,28,0,5,20,46,36,99,2,4,251,0,0,7,1,2,7,0,2,2,5,14,0,3,4,0,0,2,38,61,43,46,35,41,49,0,1,4,52,9,200,33,57,113,32,16,7,7,43,120,74,9,19,23,242,0,0,0,147,119,10,95,16,16
2019,8,West,288,0,0,0,0,0,7,6,5,3,17,1,3,1,242,18,32,4,16,13,11,21,187,0,2,1,2,0,2,29,93,102,13,13,186,2,1,29,2,3,26,38,44,107,0,2,281,0,0,5,0,5,2,2,4,1,1,19,0,1,2,1,1,3,54,61,55,64,34,17,56,2,4,13,18,10,241,38,67,116,24,30,5,6,57,119,88,12,12,30,251,1,2,4,153,135,17,131,6,28
2019,9,Midwest,258,0,0,0,0,0,2,5,3,3,11,0,0,0,243,5,23,8,17,10,1,28,165,0,0,2,1,0,0,26,97,97,17,19,158,0,3,35,4,7,11,59,38,89,0,7,239,0,0,8,0,2,4,3,1,8,4,22,0,4,1,0,0,10,41,67,38,49,40,13,23,0,0,3,23,11,221,27,54,127,24,13,7,6,42,108,85,5,17,22,224,7,0,5,119,139,12,98,14,34
2019,9,Northeast,89,0,0,0,1,0,0,4,2,1,6,1,0,1,83,3,10,2,4,6,3,10,51,1,1,2,0,1,2,7,37,24,5,6,49,1,1,10,0,3,9,21,7,30,0,1,85,0,0,0,1,1,0,1,1,1,0,8,0,1,2,0,0,5,20,15,13,17,10,9,13,0,0,3,12,4,70,10,20,38,11,7,2,1,5,27,42,5,10,11,78,0,0,0,51,38,9,28,5,13
2019,9,South,240,0,0,0,0,3,4,7,4,7,17,1,0,1,213,15,16,7,18,14,8,31,137,0,4,0,4,0,0,5,105,75,12,13,128,1,0,22,3,2,21,60,34,82,1,1,224,0,0,12,0,1,4,0,1,4,0,14,0,4,1,0,0,3,30,51,51,44,34,27,30,1,4,4,60,5,166,28,49,98,29,24,8,4,36,109,61,17,17,23,213,4,0,0,133,107,6,77,12,17
2019,9,West,268,0,0,1,0,1,3,10,3,8,21,0,2,0,236,18,30,10,15,16,9,25,187,1,5,4,6,1,1,38,92,99,8,8,187,1,3,16,2,11,23,44,43,105,4,1,263,0,0,2,0,2,2,1,6,4,0,14,0,4,0,1,0,4,42,62,53,56,32,19,56,3,6,16,5,9,229,28,76,103,24,27,3,6,42,116,83,11,14,20,245,1,0,1,138,130,20,121,12,23
2019,10,Midwest,196,0,0,0,0,0,3,0,0,4,7,2,1,0,183,4,24,11,19,8,4,19,121,0,1,2,1,2,0,14,95,56,13,13,119,1,1,21,3,3,16,40,19,74,0,1,183,0,0,7,1,3,3,0,1,2,1,15,0,2,3,0,0,4,29,35,31,48,27,22,8,0,3,5,30,6,152,24,48,89,18,8,5,4,41,78,62,6,9,13,180,2,1,0,97,99,9,76,10,19
2019,10,Northeast,92,0,0,0,0,0,0,2,2,2,3,0,0,2,77,13,7,3,5,3,2,9,66,0,0,0,0,0,0,7,28,32,2,2,65,1,0,12,1,0,5,24,15,35,0,0,92,0,0,0,0,2,2,3,1,1,0,4,0,1,0,0,0,0,13,18,16,19,19,7,13,0,1,2,7,5,77,18,26,26,6,16,0,0,12,40,30,6,3,7,84,1,0,0,61,31,4,27,10,17
2019,10,South,251,0,0,0,0,0,6,9,8,16,30,0,1,3,218,11,23,5,15,9,9,26,163,0,4,3,8,3,0,23,108,78,13,13,161,3,1,23,9,4,23,47,32,100,4,0,240,0,0,8,0,7,6,0,5,4,1,13,1,2,0,1,1,3,40,47,57,53,28,23,45,1,6,6,63,10,165,29,53,114,27,21,1,3,56,106,61,9,18,21,221,8,0,1,141,110,9,93,16,19
2019,10,West,246,0,0,0,0,0,7,9,4,7,22,0,1,0,205,24,29,6,12,15,9,21,152,0,3,2,3,1,2,32,92,88,11,11,148,1,3,23,3,4,21,40,33,103,4,0,244,0,0,2,0,1,5,1,0,2,1,21,0,2,1,1,0,1,33,59,51,46,40,16,51,3,6,14,13,6,204,29,61,95,22,29,6,4,59,108,56,10,13,22,223,1,0,0,134,112,9,109,5,24
2019,11,Midwest,180,0,0,0,0,1,2,6,8,3,15,1,0,0,171,5,19,5,15,10,5,25,126,1,1,1,2,1,1,12,95,51,13,13,123,2,0,23,2,9,8,54,23,52,0,0,172,0,0,2,0,3,5,1,4,3,0,14,0,4,2,0,1,3,26,36,28,31,40,16,6,0,7,2,16,11,144,19,41,87,18,11,1,2,28,70,61,6,14,8,169,1,1,0,95,85,12,77,10,18
2019,11,Northeast,76,0,0,0,0,0,0,2,1,1,3,0,0,3,60,5,5,3,6,1,2,13,51,0,0,0,0,0,0,4,35,18,6,7,45,1,2,14,0,1,8,17,9,28,0,0,76,0,0,0,0,4,1,1,2,2,1,4,0,2,1,0,0,0,14,13,13,16,10,10,15,0,0,7,8,2,59,12,11,27,9,15,2,0,11,24,32,1,7,6,70,0,0,0,39,37,5,32,3,10
2019,11,South,222,1,0,0,1,2,6,11,10,5,28,1,0,2,206,5,24,9,16,13,7,36,119,0,0,3,2,0,3,20,104,53,15,15,111,1,0,26,2,2,28,46,31,81,0,1,204,0,0,7,1,2,4,0,0,5,0,10,1,5,2,1,0,2,22,46,53,41,37,21,23,0,5,4,39,9,165,29,46,78,39,21,4,3,47,96,50,11,18,16,204,1,1,0,115,107,4,82,8,18
2019,11,West,220,0,0,1,1,0,5,6,7,6,21,0,2,1,189,19,23,5,11,15,5,17,154,1,1,3,2,0,2,38,62,79,16,17,138,2,12,16,3,6,26,43,32,73,3,0,219,0,0,1,1,1,4,0,3,0,4,20,0,3,3,0,0,2,34,40,45,58,27,14,44,2,2,14,7,2,193,21,60,93,18,21,5,2,45,95,62,8,9,22,192,2,0,3,118,102,15,108,7,13
2019,12,Midwest,168,0,0,0,0,0,4,3,1,3,10,0,0,0,160,6,17,3,13,7,2,12,112,0,1,0,3,0,1,11,70,63,12,12,105,1,1,21,1,9,14,38,20,71,1,2,157,0,0,6,0,1,4,1,6,5,0,10,0,4,4,0,1,6,27,33,29,40,19,14,13,1,0,3,29,12,123,17,36,86,18,8,1,2,29,68,55,8,8,18,146,1,3,0,85,83,11,70,5,25
2019,12,Northeast,97,0,0,0,0,0,1,3,1,0,4,0,0,1,81,8,6,3,5,2,3,6,65,0,0,0,0,0,0,10,37,33,6,6,59,0,4,16,2,1,11,17,21,39,0,0,97,0,0,0,1,0,0,2,0,2,0,16,0,0,2,0,0,1,15,22,18,17,16,8,13,0,0,5,7,3,82,3,30,38,5,14,4,2,19,39,26,6,7,7,87,2,1,0,53,44,2,39,4,15
2019,12,South,192,0,0,0,0,5,7,12,1,3,26,0,3,1,171,10,10,7,10,12,11,26,118,0,0,0,0,0,0,19,86,43,10,10,109,4,1,21,3,6,15,43,28,65,0,0,186,0,0,6,0,3,4,2,4,3,0,14,0,4,3,0,0,5,21,33,55,30,26,22,20,0,0,4,46,3,139,14,46,82,20,23,4,3,37,81,52,8,14,14,172,5,1,0,99,93,8,54,16,25
2019,12,West,226,0,0,1,0,1,6,4,5,7,24,1,3,0,197,9,18,3,9,10,8,14,158,0,1,3,3,0,0,39,71,89,16,16,152,2,4,32,5,9,31,38,27,89,1,0,220,0,0,4,1,3,2,3,2,6,4,23,2,4,4,0,0,3,41,56,35,55,25,11,42,1,1,12,6,13,193,30,57,87,10,31,2,8,35,115,66,5,5,23,198,2,1,2,113,113,20,113,11,23
2020,1,Midwest,130,0,0,0,0,0,1,4,2,3,10,0,0,1,125,1,14,4,10,11,5,7,93,1,1,2,1,1,1,6,55,49,9,9,86,0,3,17,2,4,8,30,16,52,1,0,126,0,0,4,0,2,2,1,0,6,0,13,0,2,3,0,0,0,21,28,19,24,23,15,7,0,4,2,12,6,106,18,22,64,5,8,3,7,22,53,37,7,9,9,119,0,0,0,67,63,5,42,9,18
2020,1,Northeast,67,0,0,0,0,0,2,2,0,0,3,1,1,2,52,6,1,1,1,2,2,6,51,0,0,1,0,0,0,10,17,21,8,8,44,0,1,6,0,1,9,11,8,22,0,0,67,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,11,10,11,17,12,6,10,0,0,2,11,0,54,5,20,21,6,11,0,4,15,19,22,6,4,2,64,1,0,0,43,24,4,28,2,9
2020,1,South,173,0,0,0,1,2,4,6,7,5,17,0,1,1,158,3,17,9,23,7,14,34,110,3,1,2,1,1,0,20,71,52,9,9,98,0,2,18,2,10,14,31,34,66,0,0,165,0,0,6,1,2,5,1,7,1,0,10,0,5,1,0,0,3,17,32,31,44,33,13,15,0,1,7,39,9,117,18,35,78,19,18,3,2,27,75,38,9,24,11,154,7,1,0,106,67,8,53,11,18
2020,1,West,192,0,0,0,0,0,2,3,5,3,10,0,5,0,159,13,16,7,11,8,4,17,128,0,1,1,5,1,0,25,61,66,11,11,121,1,2,20,3,1,22,36,35,67,2,0,191,0,0,1,1,1,2,3,0,2,1,10,0,5,5,0,0,2,30,36,32,44,36,12,38,1,9,16,13,11,142,20,51,72,18,25,2,3,32,74,65,10,11,18,170,0,3,1,99,93,17,87,6,13
2020,2,Midwest,148,0,0,0,1,0,3,5,1,4,14,0,1,1,142,3,15,2,9,11,4,13,88,0,0,0,0,0,0,12,67,48,14,14,78,0,1,16,1,4,13,26,22,67,1,0,146,0,0,1,0,0,1,0,0,7,0,10,0,5,1,0,0,1,24,27,23,23,36,14,5,0,0,3,21,7,117,19,42,58,10,17,1,1,32,62,37,8,9,11,134,2,1,0,80,68,7,49,4,21
2020,2,Northeast,60,0,0,0,0,0,1,1,1,1,4,0,0,0,54,3,5,3,3,2,1,8,38,0,0,0,1,1,0,6,18,23,7,7,34,1,3,4,1,2,4,15,12,22,1,0,60,0,0,0,0,0,1,0,2,1,0,5,0,2,0,0,0,1,9,12,13,9,6,10,8,0,0,1,6,4,49,12,6,19,8,10,1,3,8,23,20,3,5,2,58,0,0,0,33,27,4,20,1,9
2020,2,South,147,0,0,0,0,2,5,5,6,6,16,0,0,0,132,5,14,11,11,9,5,30,89,0,0,4,1,0,1,13,61,46,12,15,80,1,2,10,6,9,18,31,22,46,0,1,143,0,0,2,1,1,1,1,4,1,3,12,1,3,1,0,1,4,16,12,29,44,21,21,19,0,2,6,26,6,107,13,40,52,28,6,2,3,38,59,32,8,10,10,134,1,2,0,85,62,7,39,8,20
2020,2,West,191,0,0,0,0,0,6,7,4,1,11,0,4,0,168,7,17,5,12,12,6,17,126,0,0,1,1,0,2,29,54,70,10,10,118,0,3,16,2,1,25,32,30,82,1,0,191,0,0,0,0,1,7,1,0,1,1,7,0,2,2,0,0,3,25,31,36,45,38,13,34,1,2,15,9,6,158,21,50,71,18,23,3,3,39,79,53,5,11,17,170,1,2,1,98,93,13,92,4,20
2020,3,Midwest,143,0,0,0,0,0,0,1,3,3,7,0,0,0,133,7,13,8,10,5,5,19,94,1,0,0,0,0,1,7,52,62,9,9,91,0,1,16,2,2,7,36,24,58,4,1,142,0,0,0,0,0,2,2,2,1,0,11,0,2,1,0,0,2,18,28,27,37,19,12,13,1,3,1,19,8,111,21,30,60,15,12,1,3,27,72,35,3,5,4,135,3,0,0,82,61,6,55,9,18
2020,3,Northeast,66,0,0,0,0,1,3,4,1,2,7,0,0,2,55,6,4,3,4,0,1,5,41,1,0,1,0,0,1,6,24,21,2,2,40,0,3,7,2,2,6,22,12,21,0,0,66,0,0,0,0,2,1,1,0,2,2,5,0,0,0,1,0,1,7,15,13,9,14,7,9,0,0,4,12,0,50,6,10,23,12,12,0,3,8,20,30,3,5,5,59,2,0,0,41,25,5,22,1,10
2020,3,South,143,0,0,0,0,0,3,4,3,3,11,0,0,1,125,11,9,1,5,2,2,11,88,0,0,2,1,0,0,17,62,40,7,7,82,0,1,9,1,2,16,26,36,44,2,0,137,0,0,3,1,1,2,0,2,1,0,7,0,1,0,0,1,0,14,28,32,25,27,17,14,0,0,1,27,3,112,20,29,64,10,11,2,5,19,71,40,5,7,8,129,2,0,4,79,64,3,42,8,10
2020,3,West,171,1,0,0,2,1,7,6,4,3,15,0,0,0,149,7,21,2,9,7,6,15,105,0,3,3,7,1,1,21,60,64,8,8,101,1,2,17,4,3,17,30,39,71,0,0,168,0,0,2,0,2,2,2,4,0,1,13,0,2,2,0,0,1,22,22,39,40,24,23,28,2,4,5,8,5,147,11,47,62,15,29,4,3,39,71,40,7,13,11,150,4,3,2,90,81,6,72,4,20
2020,4,Midwest,133,0,0,0,1,3,4,6,0,4,16,1,0,0,125,3,8,5,8,13,2,21,81,0,0,0,0,0,0,4,62,48,18,18,69,0,2,18,1,0,7,40,22,49,2,1,130,0,0,2,0,1,0,1,0,3,0,13,0,4,0,0,0,2,17,21,29,21,26,17,9,1,1,2,13,3,113,17,18,75,5,13,3,1,31,52,38,3,8,10,123,0,0,0,75,58,4,49,5,17
2020,4,Northeast,57,0,0,0,0,0,1,2,2,0,3,0,0,0,47,5,3,3,3,3,2,7,41,0,0,0,0,0,0,7,19,20,5,5,38,0,0,7,0,0,6,19,5,19,0,0,57,0,0,0,0,0,1,0,0,0,1,3,0,1,1,0,0,0,4,16,12,10,9,6,7,0,0,1,7,0,49,3,23,16,7,7,0,0,8,17,17,8,5,1,56,0,0,0,34,23,2,23,2,10
2020,4,South,135,0,0,0,0,1,4,5,2,9,17,0,1,0,122,8,9,3,8,8,9,19,89,0,0,1,1,0,0,8,58,33,9,9,81,0,2,11,1,4,18,33,12,50,0,0,130,0,0,5,0,4,1,1,1,1,0,8,1,1,1,0,1,2,17,23,19,31,18,25,15,0,2,3,24,7,99,10,23,65,21,14,2,0,24,56,32,5,17,14,118,3,0,0,69,66,1,38,10,10
2020,4,West,164,0,0,0,0,1,0,1,4,10,13,0,0,0,132,16,15,3,5,3,4,14,118,0,0,3,1,0,1,25,40,77,15,15,111,1,0,13,2,3,13,26,15,78,0,0,161,0,0,1,0,2,1,1,3,1,1,5,1,2,2,0,0,3,25,48,32,25,22,9,33,1,0,16,7,9,131,14,48,60,11,19,7,5,22,79,53,1,8,17,146,0,1,0,88,76,12,76,1,24
2020,5,Midwest,148,2,0,0,1,0,2,2,3,7,14,0,0,0,143,2,19,4,17,11,2,30,104,0,0,1,3,2,0,16,66,42,10,10,96,1,1,17,3,4,11,32,27,59,1,1,137,0,0,9,1,0,0,1,4,2,0,12,1,2,3,0,1,2,25,24,35,27,23,12,11,1,1,0,20,4,122,20,35,57,17,12,2,5,26,65,45,4,8,8,139,0,1,0,82,66,11,58,10,24
2020,5,Northeast,85,0,0,0,0,1,1,1,1,0,3,1,1,1,67,8,8,2,2,4,3,10,48,3,3,1,5,0,0,7,31,25,6,7,45,0,2,6,0,4,6,21,15,36,0,0,85,0,0,0,0,0,1,0,1,0,0,8,0,0,0,2,0,1,9,15,17,23,15,5,15,0,0,6,9,4,66,6,25,34,6,12,1,1,8,39,32,2,2,4,77,4,0,0,41,44,3,30,0,9
2020,5,South,170,0,0,0,0,1,4,7,3,6,15,1,2,1,148,9,18,4,7,4,6,12,106,0,2,0,3,0,0,16,67,61,9,9,102,1,2,17,3,2,14,29,33,64,1,0,160,0,0,10,0,2,2,4,3,0,1,7,0,4,2,0,1,2,16,35,24,47,31,15,31,1,3,3,34,1,128,18,33,79,22,14,1,3,23,81,42,11,12,15,155,0,0,0,83,87,12,61,6,19
2020,5,West,206,0,0,0,0,0,5,4,4,7,16,0,0,0,176,18,18,6,7,9,4,17,149,0,1,1,3,0,0,38,56,82,9,9,148,4,7,15,2,0,13,36,25,99,3,0,200,1,0,3,1,3,1,3,2,0,1,12,2,2,2,0,2,1,34,54,30,42,29,16,45,0,3,10,9,14,170,18,58,76,12,25,10,6,33,84,74,5,9,11,192,1,1,1,96,110,12,89,14,31
2020,6,Midwest,195,0,0,0,0,1,8,4,2,5,17,0,1,0,184,5,18,1,12,8,2,24,125,1,2,1,4,0,1,11,78,66,15,19,119,0,1,15,3,1,13,37,29,86,1,0,186,0,0,7,3,1,1,0,0,4,0,5,1,1,4,1,0,1,33,40,39,36,26,20,16,2,3,2,22,11,155,21,40,96,17,12,6,2,29,88,63,3,11,7,181,2,5,0,102,93,11,70,10,19
2020,6,Northeast,77,0,0,0,0,0,0,0,2,2,4,0,1,1,68,4,3,1,5,1,2,6,47,0,0,1,1,0,0,10,24,25,7,7,45,1,2,5,0,7,10,16,5,36,0,0,76,0,0,1,0,1,1,0,3,0,1,5,0,3,1,0,0,0,7,20,21,15,9,5,6,0,0,2,15,5,55,18,15,29,3,10,2,0,7,31,31,3,4,3,73,0,0,1,47,30,4,30,7,8
2020,6,South,206,0,0,0,0,0,4,15,9,15,32,0,0,1,187,9,21,11,19,14,8,35,132,0,2,1,6,1,1,13,83,70,11,13,125,0,4,11,3,2,16,37,32,79,0,0,199,0,0,5,0,2,1,1,3,2,1,6,0,2,1,1,1,3,29,34,48,41,33,18,32,0,1,4,50,6,145,19,35,99,19,24,6,2,46,74,56,17,11,13,188,5,0,0,104,102,7,71,12,21
2020,6,West,218,0,0,0,0,0,4,3,7,8,15,1,0,1,192,17,21,8,11,17,5,15,147,1,2,3,2,1,1,35,69,86,19,20,137,2,3,20,4,4,21,36,26,102,1,0,210,0,0,8,2,2,5,2,3,2,0,13,1,1,1,1,0,5,34,62,48,32,14,23,41,1,2,13,10,9,183,15,63,91,18,22,3,4,31,95,73,5,12,15,198,2,0,1,106,112,16,86,10,30
