,Region,Year,Month,Male,Female,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,AAPI,Native,Asian,Black,White,Hispanic,Total
1678,West,1980,October,7.3e-06,2.02e-06,1.2e-06,2.92e-06,2.08e-06,1.07e-06,7.88e-07,2.55e-07,5.79e-07,0.0,2.32e-07,1.62e-07,2.34e-06,6.39e-06,2.59e-06,9.31144180953649e-06
1679,West,1980,September,8.32e-06,1.76e-06,1.69e-06,3.82e-06,1.85e-06,9.03e-07,6.25e-07,5.56e-07,4.4e-07,0.0,1.62e-07,2.32e-07,2.8e-06,6.81e-06,2.5e-06,1.00758100474448e-05
1680,West,1981,April,6.25e-06,1.6e-06,9.03e-07,2.8e-06,1.56e-06,8.8e-07,8.35e-07,2.93e-07,3.16e-07,0.0,4.51e-08,2.03e-07,1.56e-06,5.91e-06,1.9e-06,7.85205128863118e-06
1681,West,1981,August,5.21e-06,1.69e-06,6.32e-07,2.39e-06,1.65e-06,9.03e-07,4.74e-07,2.93e-07,2.48e-07,0.0,1.35e-07,1.13e-07,1.6e-06,5.05e-06,1.96e-06,6.90439319783797e-06
1682,West,1981,December,4.35e-06,1.44e-06,5.87e-07,1.87e-06,1.6e-06,6.77e-07,3.61e-07,4.06e-07,1.81e-07,0.0,1.58e-07,2.26e-07,1.35e-06,3.99e-06,1.06e-06,5.79879095672051e-06
1683,West,1981,February,6.9e-06,1.9e-06,1.02e-06,3.05e-06,1.85e-06,7.67e-07,8.57e-07,3.84e-07,6.09e-07,0.0,1.13e-07,2.93e-07,1.74e-06,6.54e-06,2.37e-06,8.79970848159143e-06
1684,West,1981,January,6.5e-06,1.99e-06,1.04e-06,2.87e-06,1.94e-06,1.02e-06,5.64e-07,3.61e-07,4.29e-07,0.0,1.35e-07,2.26e-07,2.23e-06,5.78e-06,1.71e-06,8.48382285038846e-06
1685,West,1981,July,7.29e-06,2.19e-06,1.11e-06,3.05e-06,2.19e-06,1.08e-06,8.35e-07,5.42e-07,5.19e-07,0.0,3.16e-07,4.51e-07,2.12e-06,6.54e-06,2.57e-06,9.47660592667094e-06
1686,West,1981,June,6.97e-06,1.9e-06,1.04e-06,2.75e-06,2.12e-06,1.11e-06,6.54e-07,4.29e-07,3.61e-07,0.0,1.35e-07,3.38e-07,2.26e-06,6.11e-06,2.05e-06,8.86739824674014e-06
1687,West,1981,March,6.18e-06,2.08e-06,6.99e-07,3.34e-06,1.65e-06,6.99e-07,7.45e-07,3.38e-07,3.38e-07,0.0,1.13e-07,3.16e-07,2.48e-06,5.32e-06,1.71e-06,8.25819019545308e-06
1688,West,1981,May,7.33e-06,2.08e-06,1.26e-06,3.05e-06,2.08e-06,1.04e-06,8.8e-07,2.93e-07,4.96e-07,0.0,1.35e-07,2.26e-07,2.23e-06,6.7e-06,2.37e-06,9.40891620275933e-06
1689,West,1981,November,4.4e-06,1.35e-06,4.51e-07,2.32e-06,1.2e-06,7.9e-07,4.29e-07,1.81e-07,2.26e-07,0.0,6.77e-08,1.81e-07,1.53e-06,3.88e-06,1.53e-06,5.75366430850669e-06
1690,West,1981,October,5.14e-06,1.67e-06,1.06e-06,2.12e-06,1.49e-06,6.99e-07,4.51e-07,2.03e-07,3.38e-07,0.0,1.13e-07,2.71e-07,1.94e-06,4.35e-06,1.38e-06,6.81413999938014e-06
1691,West,1981,September,4.85e-06,1.33e-06,7.67e-07,2.05e-06,1.17e-06,8.8e-07,3.61e-07,3.84e-07,3.38e-07,0.0,1.81e-07,1.81e-07,1.49e-06,4.33e-06,1.65e-06,6.18236738276351e-06
1692,West,1982,April,5.81e-06,1.81e-06,7.51e-07,2.7e-06,1.7e-06,8.62e-07,5.97e-07,2.21e-07,3.32e-07,0.0,8.84e-08,1.77e-07,1.79e-06,5.55e-06,2.08e-06,7.62527877174912e-06
1693,West,1982,August,6.37e-06,1.9e-06,7.96e-07,2.78e-06,1.81e-06,1.06e-06,6.85e-07,4.42e-07,4.42e-07,0.0,1.77e-07,1.99e-07,2.06e-06,5.68e-06,2.23e-06,8.2662415844328e-06
1694,West,1982,December,5.84e-06,1.83e-06,6.85e-07,2.81e-06,1.59e-06,9.28e-07,4.2e-07,4.2e-07,4.86e-07,0.0,1.33e-07,3.32e-07,1.79e-06,5.39e-06,1.83e-06,7.66948311672549e-06
1695,West,1982,February,5.13e-06,1.48e-06,7.51e-07,2.39e-06,1.35e-06,6.63e-07,6.41e-07,3.32e-07,3.09e-07,0.0,2.65e-07,1.99e-07,1.7e-06,4.4e-06,1.35e-06,6.60857829487296e-06
1696,West,1982,January,6.54e-06,1.75e-06,9.95e-07,2.81e-06,1.7e-06,7.29e-07,7.51e-07,5.97e-07,3.09e-07,0.0,4.42e-08,4.42e-07,1.81e-06,5.95e-06,2.14e-06,8.28834374299857e-06
1697,West,1982,July,6.17e-06,1.86e-06,8.84e-07,2.7e-06,1.77e-06,1.02e-06,5.97e-07,2.21e-07,7.07e-07,0.0,1.11e-07,3.09e-07,2.08e-06,5.46e-06,1.97e-06,8.02311780730182e-06
1698,West,1982,June,5.3e-06,2.21e-06,7.07e-07,2.74e-06,1.7e-06,7.51e-07,4.64e-07,3.32e-07,5.08e-07,0.0,3.09e-07,2.87e-07,1.64e-06,5.26e-06,1.66e-06,7.51476790031525e-06
1699,West,1982,March,5.88e-06,1.75e-06,6.85e-07,2.43e-06,1.61e-06,1.04e-06,6.19e-07,3.54e-07,3.76e-07,0.0,1.77e-07,1.99e-07,2.01e-06,5.24e-06,1.79e-06,7.62527877174912e-06
1700,West,1982,May,6.19e-06,2.19e-06,1.24e-06,3.12e-06,1.57e-06,8.84e-07,5.3e-07,4.2e-07,4.2e-07,0.0,1.55e-07,3.32e-07,1.95e-06,5.86e-06,2.12e-06,8.37675237282069e-06
1701,West,1982,November,5.48e-06,1.55e-06,5.3e-07,2.56e-06,1.39e-06,8.62e-07,6.41e-07,2.65e-07,4.42e-07,0.0,4.42e-08,2.87e-07,1.68e-06,4.95e-06,1.88e-06,7.02851992154158e-06
1702,West,1982,October,5.77e-06,1.77e-06,6.41e-07,2.96e-06,1.46e-06,9.5e-07,7.07e-07,1.55e-07,3.98e-07,0.0,1.55e-07,2.87e-07,1.68e-06,5.37e-06,2.06e-06,7.55897225039872e-06
1703,West,1982,September,6.21e-06,2.45e-06,8.62e-07,3.49e-06,1.59e-06,9.28e-07,5.08e-07,2.87e-07,3.32e-07,0.0,1.99e-07,1.77e-07,2.1e-06,6.1e-06,2.87e-06,8.66408036498561e-06
1704,West,1983,April,5.53e-06,1.58e-06,8.67e-07,2.21e-06,1.6e-06,8.89e-07,6.72e-07,3.47e-07,3.04e-07,0.0,1.52e-07,1.95e-07,1.71e-06,5.03e-06,1.78e-06,7.11269371450604e-06
1705,West,1983,August,6.61e-06,1.95e-06,9.98e-07,3.06e-06,2.04e-06,7.59e-07,5.42e-07,3.9e-07,4.34e-07,0.0,1.08e-07,2.82e-07,1.91e-06,6.14e-06,2.23e-06,8.56558529342113e-06
1706,West,1983,December,5.88e-06,1.82e-06,8.67e-07,2.86e-06,1.76e-06,9.54e-07,4.77e-07,2.39e-07,2.82e-07,0.0,3.25e-07,1.52e-07,1.86e-06,5.36e-06,1.93e-06,7.69818758967521e-06
1707,West,1983,February,4.9e-06,1.56e-06,7.59e-07,1.93e-06,1.26e-06,7.81e-07,6.07e-07,3.69e-07,4.34e-07,0.0,1.3e-07,4.77e-07,1.41e-06,4.38e-06,1.45e-06,6.46214456194409e-06
1708,West,1983,January,6.18e-06,1.73e-06,6.94e-07,3.19e-06,1.56e-06,7.81e-07,6.72e-07,3.04e-07,4.34e-07,0.0,6.51e-08,2.6e-07,1.91e-06,5.62e-06,2.06e-06,7.91503708625823e-06
1709,West,1983,July,5.75e-06,1.84e-06,6.94e-07,2.62e-06,1.65e-06,1.08e-06,5.64e-07,2.39e-07,3.69e-07,0.0,2.39e-07,2.39e-07,1.84e-06,5.18e-06,1.69e-06,7.58976282374981e-06
1710,West,1983,June,4.9e-06,1.54e-06,6.94e-07,2.02e-06,1.56e-06,6.51e-07,4.34e-07,3.04e-07,4.12e-07,0.0,1.95e-07,3.47e-07,1.32e-06,4.45e-06,1.56e-06,6.44045958302916e-06
1711,West,1983,March,5.16e-06,2.04e-06,6.51e-07,2.36e-06,1.73e-06,9.32e-07,5.85e-07,3.04e-07,2.6e-07,0.0,1.95e-07,1.52e-07,1.78e-06,5.03e-06,1.58e-06,7.19943356947891e-06
1712,West,1983,May,5.46e-06,1.93e-06,7.16e-07,2.65e-06,1.6e-06,8.02e-07,6.72e-07,2.6e-07,3.25e-07,0.0,1.73e-07,3.9e-07,1.54e-06,5.25e-06,1.82e-06,7.39459821577e-06
1713,West,1983,November,5.1e-06,1.76e-06,7.16e-07,2.39e-06,1.76e-06,8.02e-07,5.85e-07,1.95e-07,2.17e-07,0.0,2.6e-07,1.08e-07,1.39e-06,5.07e-06,1.97e-06,6.85247410422255e-06
1714,West,1983,October,6.12e-06,1.58e-06,7.81e-07,2.65e-06,1.97e-06,8.24e-07,4.12e-07,4.12e-07,4.55e-07,0.0,1.73e-07,4.99e-07,1.63e-06,5.31e-06,2.52e-06,7.69818758967521e-06
1715,West,1983,September,5.92e-06,1.69e-06,8.46e-07,2.58e-06,1.52e-06,1.06e-06,5.64e-07,4.12e-07,3.47e-07,0.0,1.08e-07,1.95e-07,1.73e-06,5.44e-06,2e-06,7.61144777796418e-06
1716,West,1984,April,5.54e-06,2.26e-06,9.59e-07,2.69e-06,1.88e-06,8.31e-07,3.84e-07,4.05e-07,4.26e-07,0.0,1.71e-07,2.13e-07,1.88e-06,5.46e-06,1.94e-06,7.8227926443982e-06
1717,West,1984,August,6.42e-06,1.92e-06,8.74e-07,3.2e-06,1.94e-06,8.1e-07,5.54e-07,2.56e-07,4.48e-07,0.0,1.49e-07,2.98e-07,2.05e-06,5.73e-06,2.15e-06,8.33436278345551e-06
1718,West,1984,December,5.2e-06,1.62e-06,7.46e-07,2.37e-06,1.45e-06,1.02e-06,2.98e-07,1.92e-07,4.69e-07,0.0,1.28e-07,3.84e-07,1.9e-06,4.31e-06,1.9e-06,6.82096703018423e-06
1719,West,1984,February,4.45e-06,1.21e-06,5.12e-07,1.79e-06,1.41e-06,7.67e-07,3.2e-07,3.2e-07,3.62e-07,0.0,2.98e-07,1.92e-07,1.3e-06,3.84e-06,1.28e-06,5.69124758062863e-06
1720,West,1984,January,5.82e-06,1.9e-06,6.39e-07,2.73e-06,1.81e-06,8.74e-07,5.76e-07,3.2e-07,2.77e-07,0.0,6.39e-08,1.71e-07,2.05e-06,5.39e-06,1.92e-06,7.71621549911741e-06
1721,West,1984,July,6.01e-06,1.92e-06,8.1e-07,2.69e-06,1.71e-06,9.17e-07,4.48e-07,4.69e-07,5.54e-07,0.0,1.28e-07,3.2e-07,1.45e-06,5.97e-06,2.49e-06,7.92936977809827e-06
1722,West,1984,June,4.67e-06,1.51e-06,6.39e-07,2.11e-06,1.43e-06,5.33e-07,5.76e-07,2.13e-07,4.69e-07,0.0,8.53e-08,1.92e-07,1.32e-06,4.54e-06,1.71e-06,6.20281881034366e-06
1723,West,1984,March,4.54e-06,1.81e-06,7.46e-07,1.9e-06,1.56e-06,8.31e-07,6.18e-07,2.13e-07,2.77e-07,0.0,8.53e-08,2.34e-07,1.17e-06,4.73e-06,1.88e-06,6.35202703627857e-06
1724,West,1984,May,5.18e-06,2e-06,8.31e-07,2.45e-06,1.88e-06,8.1e-07,4.05e-07,1.92e-07,2.98e-07,0.0,1.28e-07,2.34e-07,1.66e-06,5.09e-06,1.83e-06,7.18332960233305e-06
1725,West,1984,November,5.56e-06,1.94e-06,8.31e-07,2.22e-06,1.66e-06,1.07e-06,4.69e-07,3.84e-07,4.69e-07,0.0,1.07e-07,3.62e-07,2.05e-06,4.9e-06,1.75e-06,7.50306117447975e-06
1726,West,1984,October,5.8e-06,2.11e-06,8.1e-07,2.86e-06,1.58e-06,8.31e-07,6.39e-07,2.98e-07,4.48e-07,0.0,1.71e-07,2.56e-07,1.94e-06,5.46e-06,1.94e-06,7.90805435226695e-06
1727,West,1984,September,5.9e-06,1.83e-06,8.53e-07,2.47e-06,1.83e-06,1.13e-06,5.76e-07,2.56e-07,3.62e-07,0.0,1.71e-07,1.71e-07,1.88e-06,5.46e-06,2.3e-06,7.73753092903786e-06
1728,West,1985,April,5.39e-06,1.46e-06,6.27e-07,2.84e-06,1.3e-06,7.11e-07,3.76e-07,3.35e-07,3.55e-07,0.0,6.27e-08,3.55e-07,1.57e-06,4.85e-06,2.2e-06,6.85807326116828e-06
1729,West,1985,August,5.98e-06,2.3e-06,7.95e-07,2.93e-06,2.05e-06,7.74e-07,5.02e-07,3.97e-07,5.02e-07,0.0,2.09e-07,3.55e-07,1.71e-06,6e-06,2.17e-06,8.2798630511612e-06
1730,West,1985,December,6.5e-06,2.09e-06,8.99e-07,3.03e-06,2.05e-06,1.07e-06,4.81e-07,2.72e-07,4.39e-07,0.0,2.3e-07,2.93e-07,2.03e-06,6.02e-06,2.38e-06,8.5934928795919e-06
1731,West,1985,February,5.73e-06,2.13e-06,5.65e-07,2.63e-06,1.76e-06,1.11e-06,6.69e-07,2.72e-07,6.06e-07,0.0,6.27e-08,3.35e-07,1.92e-06,5.44e-06,1.94e-06,7.88259846046107e-06
1732,West,1985,January,4.83e-06,2.24e-06,9.62e-07,2.2e-06,1.55e-06,7.11e-07,5.65e-07,3.76e-07,3.14e-07,0.0,8.36e-08,3.14e-07,1.94e-06,4.66e-06,1.84e-06,7.06716012181006e-06
1733,West,1985,July,6.42e-06,2.09e-06,8.36e-07,2.95e-06,2.01e-06,8.36e-07,5.85e-07,4.39e-07,5.44e-07,0.0,2.51e-07,2.93e-07,1.86e-06,6.04e-06,2.53e-06,8.50985826836884e-06
1734,West,1985,June,5.42e-06,1.63e-06,9.41e-07,2.61e-06,1.55e-06,8.36e-07,3.97e-07,3.97e-07,2.09e-07,0.0,1.67e-07,2.72e-07,1.44e-06,5.14e-06,2.01e-06,7.04625143757993e-06
1735,West,1985,March,5.02e-06,1.86e-06,6.48e-07,2.15e-06,1.97e-06,8.57e-07,3.35e-07,3.97e-07,1.88e-07,0.0,1.05e-07,3.14e-07,1.67e-06,4.75e-06,1.82e-06,6.87898194911092e-06
1736,West,1985,May,5.5e-06,1.46e-06,5.85e-07,2.91e-06,1.34e-06,8.15e-07,4.6e-07,3.35e-07,2.93e-07,0.0,8.36e-08,3.35e-07,1.61e-06,4.93e-06,2.11e-06,6.9835253827106e-06
1737,West,1985,November,5.67e-06,1.94e-06,5.23e-07,2.66e-06,1.86e-06,8.78e-07,5.44e-07,3.76e-07,4.18e-07,0.0,1.46e-07,3.14e-07,1.84e-06,5.31e-06,1.78e-06,7.61078575479291e-06
1738,West,1985,October,5.42e-06,1.65e-06,8.15e-07,2.7e-06,1.78e-06,6.27e-07,3.35e-07,2.09e-07,3.97e-07,0.0,1.05e-07,3.14e-07,1.46e-06,5.14e-06,2.15e-06,7.06716012181006e-06
1739,West,1985,September,5.25e-06,1.57e-06,7.74e-07,2.3e-06,1.34e-06,8.36e-07,5.85e-07,5.02e-07,2.3e-07,0.0,1.46e-07,2.51e-07,1.46e-06,4.91e-06,2.03e-06,6.81625588374944e-06
1740,West,1986,April,5.9e-06,1.89e-06,8.81e-07,2.81e-06,1.87e-06,9.22e-07,3.69e-07,2.25e-07,3.89e-07,0.0,1.84e-07,3.48e-07,1.68e-06,5.55e-06,2.01e-06,7.78908965418347e-06
1741,West,1986,August,7.44e-06,2.07e-06,1.05e-06,3.69e-06,2.48e-06,8.81e-07,4.92e-07,3.48e-07,2.87e-07,0.0,2.46e-07,3.69e-07,2.34e-06,6.5e-06,2.52e-06,9.51088023174507e-06
1742,West,1986,December,5.76e-06,2.19e-06,6.15e-07,2.48e-06,2.07e-06,8.2e-07,4.51e-07,3.48e-07,5.53e-07,0.0,1.64e-07,4.1e-07,1.78e-06,5.53e-06,1.95e-06,7.95306983676629e-06
1743,West,1986,February,4.86e-06,1.8e-06,6.76e-07,2.21e-06,1.58e-06,8.81e-07,3.89e-07,3.28e-07,3.48e-07,0.0,1.84e-07,1.64e-07,1.56e-06,4.73e-06,1.91e-06,6.66172516974203e-06
1744,West,1986,January,5.53e-06,1.82e-06,7.99e-07,2.73e-06,1.21e-06,9.43e-07,4.92e-07,2.87e-07,5.12e-07,0.0,1.43e-07,2.66e-07,2.03e-06,4.84e-06,1.78e-06,7.35864154646871e-06
1745,West,1986,July,6.91e-06,2.03e-06,1.09e-06,2.73e-06,2.15e-06,9.63e-07,7.38e-07,4.1e-07,5.12e-07,0.0,1.23e-07,3.07e-07,2.38e-06,6.11e-06,2.19e-06,8.95744786951495e-06
1746,West,1986,June,5.94e-06,1.89e-06,1.02e-06,3.1e-06,1.8e-06,5.33e-07,3.48e-07,2.25e-07,5.33e-07,0.0,1.84e-07,1.64e-07,1.7e-06,5.7e-06,2.17e-06,7.83008470223904e-06
1747,West,1986,March,6.03e-06,1.93e-06,9.43e-07,2.54e-06,1.68e-06,1e-06,5.33e-07,2.25e-07,5.74e-07,0.0,1.43e-07,4.71e-07,2.13e-06,5.19e-06,2.01e-06,7.95306983676629e-06
1748,West,1986,May,5.96e-06,2.11e-06,8.61e-07,2.93e-06,2.09e-06,8.4e-07,3.28e-07,3.28e-07,3.07e-07,0.0,1.64e-07,3.07e-07,1.95e-06,5.58e-06,2.25e-06,8.09655247463501e-06
1749,West,1986,November,5.64e-06,1.6e-06,7.17e-07,2.38e-06,1.89e-06,7.79e-07,3.89e-07,3.28e-07,3.89e-07,0.0,1.64e-07,2.87e-07,1.89e-06,4.84e-06,2.11e-06,7.25615387452849e-06
1750,West,1986,October,6.11e-06,1.76e-06,5.33e-07,2.89e-06,1.95e-06,7.38e-07,5.74e-07,3.89e-07,5.74e-07,0.0,6.15e-08,2.87e-07,2.03e-06,5.41e-06,1.93e-06,7.87107974883607e-06
1751,West,1986,September,7.19e-06,2.05e-06,1.05e-06,3.34e-06,1.89e-06,1.05e-06,5.94e-07,4.51e-07,4.92e-07,0.0,1.43e-07,2.87e-07,2.54e-06,6.21e-06,2.69e-06,9.28540782483828e-06
1752,West,1987,April,5.45e-06,1.83e-06,7.23e-07,2.61e-06,1.63e-06,7.84e-07,3.82e-07,4.82e-07,3.82e-07,0.0,1e-07,2.01e-07,2.07e-06,4.88e-06,0.0,7.29471093377363e-06
1753,West,1987,August,5.49e-06,1.85e-06,6.43e-07,2.63e-06,1.79e-06,9.24e-07,4.02e-07,2.81e-07,3.22e-07,0.0,1.21e-07,2.01e-07,1.97e-06,4.84e-06,0.0,7.33490203110861e-06
1754,West,1987,December,6.03e-06,1.99e-06,9.04e-07,2.75e-06,1.85e-06,9.24e-07,5.83e-07,2.01e-07,4.42e-07,0.0,8.04e-08,3.62e-07,2.39e-06,4.96e-06,0.0,8.01815043999113e-06
1755,West,1987,February,5.29e-06,1.83e-06,9.04e-07,2.11e-06,1.61e-06,9.85e-07,6.43e-07,2.01e-07,4.62e-07,0.0,1.61e-07,1e-07,2.29e-06,4.42e-06,0.0,7.11385097544348e-06
1756,West,1987,January,5.2e-06,1.81e-06,7.23e-07,2.23e-06,1.65e-06,9.24e-07,5.63e-07,3.01e-07,2.21e-07,0.0,1.81e-07,1.21e-07,1.85e-06,4.82e-06,0.0,7.0133732065335e-06
1757,West,1987,July,6.13e-06,1.93e-06,7.84e-07,3.05e-06,1.91e-06,6.03e-07,4.82e-07,3.62e-07,5.43e-07,0.0,2.01e-07,1.81e-07,2.07e-06,5.55e-06,0.0,8.07843704188516e-06
1758,West,1987,June,5.55e-06,2.03e-06,8.04e-07,2.85e-06,1.59e-06,5.83e-07,4.42e-07,3.62e-07,4.42e-07,0.0,1.21e-07,2.21e-07,2.27e-06,4.78e-06,0.0,7.59614412496761e-06
1759,West,1987,March,5.89e-06,2.19e-06,8.64e-07,2.95e-06,1.93e-06,7.03e-07,5.02e-07,4.22e-07,4.02e-07,0.0,8.04e-08,2.41e-07,2.05e-06,5.63e-06,0.0,8.07843704188516e-06
1760,West,1987,May,5.93e-06,1.91e-06,5.63e-07,3.16e-06,2.11e-06,7.64e-07,3.82e-07,1.41e-07,5.83e-07,0.0,2.21e-07,3.01e-07,2.05e-06,5.16e-06,0.0,7.83729061250219e-06
1761,West,1987,November,5.1e-06,1.47e-06,1e-06,2.01e-06,1.31e-06,8.84e-07,3.62e-07,2.81e-07,3.62e-07,0.0,4.02e-08,1.81e-07,1.49e-06,4.7e-06,0.0,6.59136646748734e-06
1762,West,1987,October,5.99e-06,1.91e-06,7.03e-07,2.67e-06,1.81e-06,9.24e-07,4.22e-07,3.82e-07,6.23e-07,0.0,8.04e-08,3.01e-07,2.19e-06,5.12e-06,0.0,7.89757722529965e-06
1763,West,1987,September,5.49e-06,1.65e-06,8.24e-07,2.49e-06,1.87e-06,6.03e-07,5.63e-07,1.81e-07,4.82e-07,0.0,2.21e-07,8.04e-08,1.79e-06,4.9e-06,0.0,7.15404208004743e-06
1764,West,1988,April,5.42e-06,2.25e-06,6.5e-07,2.54e-06,1.75e-06,1.02e-06,3.55e-07,4.14e-07,4.14e-07,0.0,7.88e-08,2.56e-07,1.69e-06,5.34e-06,1.46e-06,7.68160995199544e-06
1765,West,1988,August,6.18e-06,2.03e-06,1.16e-06,2.64e-06,1.79e-06,1.04e-06,4.73e-07,2.56e-07,3.74e-07,0.0,9.85e-08,2.17e-07,2.42e-06,5.32e-06,1.83e-06,8.21341153398117e-06
1766,West,1988,December,5.97e-06,1.97e-06,7.48e-07,2.76e-06,1.85e-06,8.86e-07,3.35e-07,2.95e-07,5.71e-07,0.0,1.18e-07,5.91e-08,2.23e-06,5.32e-06,1.6e-06,7.93766260090482e-06
1767,West,1988,February,4.9e-06,1.36e-06,8.08e-07,2.07e-06,1.38e-06,8.27e-07,3.74e-07,2.76e-07,4.33e-07,0.0,1.97e-07,9.85e-08,1.71e-06,4.16e-06,1.24e-06,6.28316740543577e-06
1768,West,1988,January,5.75e-06,1.91e-06,8.67e-07,2.6e-06,1.79e-06,9.06e-07,3.55e-07,3.74e-07,3.94e-07,0.0,1.38e-07,1.58e-07,2.42e-06,4.88e-06,1.34e-06,7.66191359179096e-06
1769,West,1988,July,5.44e-06,1.91e-06,8.86e-07,2.27e-06,1.95e-06,7.09e-07,4.14e-07,2.56e-07,4.92e-07,0.0,9.85e-08,9.85e-08,1.87e-06,5.06e-06,1.83e-06,7.34677177376018e-06
1770,West,1988,June,5e-06,2.09e-06,8.27e-07,2.6e-06,1.34e-06,7.88e-07,3.55e-07,2.76e-07,5.32e-07,0.0,1.38e-07,1.97e-07,1.54e-06,5.08e-06,1.24e-06,7.09071897377363e-06
1771,West,1988,March,5.14e-06,1.73e-06,6.5e-07,2.11e-06,1.75e-06,7.68e-07,5.91e-07,3.74e-07,3.35e-07,0.0,3.94e-08,1.38e-07,1.77e-06,4.69e-06,1.63e-06,6.89375523677697e-06
1772,West,1988,May,5.38e-06,1.63e-06,6.3e-07,2.54e-06,1.6e-06,9.45e-07,4.53e-07,1.97e-07,3.74e-07,0.0,3.94e-08,1.77e-07,1.77e-06,4.65e-06,1.67e-06,7.01193348363033e-06
1773,West,1988,November,5.38e-06,1.63e-06,9.85e-07,2.38e-06,1.73e-06,6.89e-07,3.55e-07,2.36e-07,3.35e-07,0.0,9.85e-08,1.77e-07,1.69e-06,4.81e-06,1.56e-06,7.01193348363033e-06
1774,West,1988,October,5.85e-06,1.99e-06,6.7e-07,2.64e-06,1.81e-06,9.65e-07,5.91e-07,2.56e-07,4.92e-07,0.0,7.88e-08,2.36e-07,1.77e-06,5.55e-06,1.91e-06,7.83918082055336e-06
1775,West,1988,September,6.07e-06,1.79e-06,1.12e-06,2.72e-06,1.93e-06,8.08e-07,4.14e-07,4.33e-07,2.76e-07,0.0,1.18e-07,1.18e-07,2.19e-06,5.26e-06,1.91e-06,7.89826988997248e-06
1776,West,1989,April,4.88e-06,1.81e-06,9.25e-07,2.41e-06,1.23e-06,8.29e-07,2.12e-07,3.08e-07,4.24e-07,0.0,9.63e-08,1.16e-07,1.77e-06,4.53e-06,1.89e-06,6.68663645748977e-06
1777,West,1989,August,6.4e-06,1.79e-06,1.14e-06,2.74e-06,1.73e-06,1.29e-06,4.05e-07,1.54e-07,3.85e-07,0.0,1.73e-07,7.71e-08,2.2e-06,5.49e-06,2.18e-06,8.18967826721305e-06
1778,West,1989,December,6.22e-06,1.72e-06,9.83e-07,2.81e-06,1.72e-06,6.94e-07,4.43e-07,2.51e-07,5.4e-07,0.0,1.73e-07,5.78e-08,2.04e-06,5.34e-06,2.29e-06,7.95844121267598e-06
1779,West,1989,February,5.38e-06,1.56e-06,1.16e-06,2.25e-06,1.81e-06,6.94e-07,3.28e-07,3.08e-07,1.54e-07,0.0,9.63e-08,2.12e-07,2.33e-06,4.12e-06,1.56e-06,6.93714358251336e-06
1780,West,1989,January,6.13e-06,1.58e-06,8.67e-07,2.56e-06,1.93e-06,7.32e-07,5.78e-07,3.28e-07,2.7e-07,0.0,7.71e-08,1.35e-07,1.98e-06,5.13e-06,1.98e-06,7.74647386591478e-06
1781,West,1989,July,6.17e-06,1.79e-06,1.02e-06,2.72e-06,1.95e-06,8.09e-07,3.85e-07,4.05e-07,5.2e-07,0.0,7.71e-08,1.73e-07,2.22e-06,5.36e-06,1.98e-06,7.95844121267598e-06
1782,West,1989,June,5.78e-06,1.7e-06,1.06e-06,2.43e-06,2.08e-06,7.52e-07,3.66e-07,1.73e-07,3.28e-07,0.0,1.16e-07,2.51e-07,1.89e-06,4.99e-06,2.04e-06,7.47669717756047e-06
1783,West,1989,March,5.43e-06,1.6e-06,1.14e-06,2e-06,1.66e-06,7.32e-07,5.01e-07,2.31e-07,3.47e-07,0.0,1.73e-07,1.73e-07,1.85e-06,4.66e-06,1.27e-06,7.03349246026565e-06
1784,West,1989,May,5.28e-06,1.91e-06,1.08e-06,2.58e-06,1.56e-06,5.78e-07,4.43e-07,2.89e-07,3.85e-07,0.0,3.85e-08,1.35e-07,1.89e-06,4.86e-06,1.91e-06,7.18765064500519e-06
1785,West,1989,November,5.45e-06,1.73e-06,7.9e-07,2.24e-06,1.77e-06,1.04e-06,4.82e-07,2.51e-07,3.08e-07,0.0,1.73e-07,1.73e-07,1.95e-06,4.76e-06,2.12e-06,7.18765064500519e-06
1786,West,1989,October,6.11e-06,1.6e-06,1.12e-06,2.81e-06,1.46e-06,9.63e-07,3.66e-07,2.51e-07,4.05e-07,0.0,1.35e-07,9.63e-08,1.85e-06,5.38e-06,2.58e-06,7.70793434349462e-06
1787,West,1989,September,5.7e-06,1.72e-06,1.14e-06,2.64e-06,1.6e-06,8.48e-07,4.24e-07,2.12e-07,2.89e-07,0.0,1.35e-07,9.63e-08,2.16e-06,4.89e-06,1.93e-06,7.41888787777765e-06
1788,West,1990,April,5.55e-06,1.43e-06,1.26e-06,2.33e-06,1.73e-06,7.91e-07,2.45e-07,2.26e-07,1.69e-07,0.0,1.51e-07,1.32e-07,2e-06,4.46e-06,2.03e-06,7.00282946305063e-06
1789,West,1990,August,6.97e-06,1.9e-06,1.49e-06,3.29e-06,1.92e-06,9.41e-07,3.58e-07,1.88e-07,3.2e-07,0.0,1.13e-07,5.65e-08,2.05e-06,6.38e-06,3.03e-06,8.86647742926705e-06
1790,West,1990,December,6.38e-06,1.68e-06,1.17e-06,2.65e-06,1.9e-06,1.11e-06,3.39e-07,3.01e-07,3.01e-07,0.0,1.69e-07,9.41e-08,1.64e-06,5.91e-06,2.39e-06,8.09466404652139e-06
