"","Region","Year","Month","referenceSex_male","referenceSex_female","referenceSex_unknown","reference_age_10s","reference_age_20s","reference_age_30s","reference_age_40s","reference_age_50s","reference_age_60s","reference_age_70sOlder","reference_age_Unknown","reference_raceAAPI","reference_raceAmericanIndian","reference_raceAsian","reference_raceBlack","reference_raceWhite","reference_raceUnknown","reference_hispanic_yes","reference_hispanic_unknown","offernderRelation_boyfriend_girlfriend_yes","offernderRelation_child_yes","offernderRelation_employee_yes","offernderRelation_exspouse_yes","offernderRelation_friend_yes","offernderRelation_otherRelative_yes","offernderRelation_parent_yes","offernderRelation_sibling_yes","offernderRelation_spouse_yes","offernderRelation_suporvisor_yes","Total"
"1285","South",1993,"April",6.53969251413266e-06,2.44961864609828e-06,3.32527819746526e-08,1.17493095929633e-06,2.75997714148837e-06,2.4828713466164e-06,1.06408847496055e-06,4.76623102643069e-07,3.32527769987899e-07,4.10117567074605e-07,1.66263898815789e-07,0,4.43370423871485e-08,6.65055628435578e-08,5.06549437605435e-06,3.7908100234527e-06,5.54213026767836e-08,6.09634160511041e-07,5.97439874824468e-06,4.76623102643069e-07,2.10600933831289e-07,0,4.43370423871485e-08,3.32527769987899e-07,1.77348157753955e-07,8.86740828085238e-08,1.21926861834517e-07,6.65055429401117e-07,0,9.02254762360716e-06
"1286","South",1993,"August",8.12473019295943e-06,2.1060073426637e-06,5.54213026767836e-08,1.59613228772349e-06,3.31418850042544e-06,2.4274501784719e-06,1.23035219685695e-06,4.54454591278357e-07,3.21443512769784e-07,6.09634160511041e-07,2.43853708802875e-07,0,4.43370423871485e-08,7.75898228874712e-08,5.91897777338233e-06,4.17875760705017e-06,6.65055628435578e-08,9.31077477540014e-07,6.72812369841601e-06,3.32527769987899e-07,2.10600933831289e-07,1.10842607810784e-08,4.43370423871485e-08,3.76864797631752e-07,1.55179639754762e-07,8.86740828085238e-08,1.21926861834517e-07,7.75897957966717e-07,0,1.02861411606491e-05
"1287","South",1993,"December",7.47076390251297e-06,2.25010241976898e-06,2.21685214392959e-08,1.30794192428167e-06,3.52478873628677e-06,2.02841767716063e-06,1.11950971866419e-06,5.65297143187489e-07,3.43612027083153e-07,4.76623102643069e-07,1.21926861834517e-07,0,7.75898228874712e-08,3.32527819746526e-08,5.68620964635243e-06,3.93490485778644e-06,1.10842607810784e-08,5.20960123898165e-07,6.89438647859157e-06,3.87949054235564e-07,2.43853708802875e-07,1.10842607810784e-08,4.43370423871485e-08,2.77106482668715e-07,2.54937966881016e-07,7.75898228874712e-08,1.21926861834517e-07,6.09634160511041e-07,0,9.74301781854525e-06
"1288","South",1993,"February",6.39559805513491e-06,1.78456440352996e-06,0,8.20234965952859e-07,2.6158821378535e-06,1.92865952695359e-06,1.13059396703634e-06,6.20718414534778e-07,3.43612027083153e-07,4.65538847022144e-07,1.10842602282047e-07,0,2.21685214392959e-08,1.33011121264126e-07,4.55562083008092e-06,3.45828340343789e-06,1.10842607810784e-08,5.76381397702668e-07,5.47560986568642e-06,3.21443512769784e-07,3.21443512769784e-07,2.21685214392959e-08,3.32527819746526e-08,2.99274997964971e-07,1.33011121264126e-07,1.66263898815789e-07,1.21926861834517e-07,4.98791613516338e-07,2.21685214392959e-08,8.18015104535492e-06
"1289","South",1993,"January",7.01631249981813e-06,2.32769206807161e-06,1.10842607810784e-08,1.15276246341206e-06,3.10358822021165e-06,2.29443936239336e-06,1.26360493791899e-06,4.54454591278357e-07,3.54696284055547e-07,3.87949054235564e-07,1.33011121264126e-07,0,2.21685214392959e-08,8.86740828085238e-08,4.99898914567054e-06,4.20092603585279e-06,4.43370423871485e-08,5.43128633788548e-07,6.07415649485709e-06,3.87949054235564e-07,2.21685192278012e-07,1.10842607810784e-08,6.65055628435578e-08,2.10600933831289e-07,1.55179639754762e-07,9.97583426067155e-08,1.21926861834517e-07,6.7613968281055e-07,4.43370423871485e-08,9.35507239358349e-06
"1290","South",1993,"July",7.98063596235666e-06,1.99516496153069e-06,2.21685214392959e-08,1.23035219685695e-06,3.43611495817205e-06,2.47178711323322e-06,1.24143644400049e-06,5.32044378904787e-07,2.99274997964971e-07,5.43128633788548e-07,1.99516675261705e-07,0,5.54213026767836e-08,1.21926861834517e-07,5.74163063389298e-06,4.01249437536595e-06,6.65055628435578e-08,6.20718414534778e-07,6.85004973991432e-06,4.65538847022144e-07,2.32769450601874e-07,0,3.32527819746526e-08,3.21443512769784e-07,1.55179639754762e-07,1.99516675261705e-07,1.21926861834517e-07,6.20718414534778e-07,0,9.99795330157353e-06
"1291","South",1993,"June",7.3599221160208e-06,2.34986053790947e-06,2.21685214392959e-08,1.41878438158813e-06,3.05925131346245e-06,2.46070287972718e-06,1.03083572726403e-06,6.42886922213669e-07,3.6578054090508e-07,4.76623102643069e-07,1.99516675261705e-07,0,4.43370423871485e-08,7.75898228874712e-08,5.29826264756701e-06,4.28959974637089e-06,2.21685214392959e-08,6.7613968281055e-07,6.48427157082148e-06,3.99033310716515e-07,2.21685192278012e-07,2.21685214392959e-08,4.43370423871485e-08,3.99033310716515e-07,1.55179639754762e-07,1.10842602282047e-07,1.33011121264126e-07,6.42886922213669e-07,0,9.73193366563494e-06
"1292","South",1993,"March",6.89438647859157e-06,2.18359700214661e-06,1.10842607810784e-08,1.14167821528563e-06,3.19226202781277e-06,2.12817581741597e-06,1.03083572726403e-06,4.21201823309834e-07,3.76864797631752e-07,4.98791613516338e-07,1.21926861834517e-07,0,1.10842607810784e-08,7.75898228874712e-08,5.25392583812278e-06,3.73538892779565e-06,1.10842607810784e-08,5.43128633788548e-07,5.97439874824468e-06,2.66022224836296e-07,1.99516675261705e-07,0,5.54213026767836e-08,2.99274997964971e-07,9.97583426067155e-08,1.33011121264126e-07,1.21926861834517e-07,6.53971175868823e-07,1.10842607810784e-08,9.08905258640383e-06
"1293","South",1993,"May",7.10498596046379e-06,2.1725127654462e-06,2.21685214392959e-08,1.28577343134605e-06,2.77106137167718e-06,2.41636594447442e-06,1.13059396703634e-06,5.65297143187489e-07,3.54696284055547e-07,4.32286079422202e-07,1.33011121264126e-07,0,3.32527819746526e-08,9.97583426067155e-08,5.30934684962092e-06,3.8129784608555e-06,4.43370423871485e-08,6.7613968281055e-07,6.34017710383788e-06,4.98791613516338e-07,1.99516675261705e-07,0,1.10842602282047e-07,2.43853708802875e-07,1.66263898815789e-07,1.77348157753955e-07,7.75898228874712e-08,6.65055429401117e-07,0,9.29965160608106e-06
"1294","South",1993,"November",7.06064923112383e-06,1.96191224479502e-06,1.10842607810784e-08,1.39661589110973e-06,2.8708194378478e-06,2.1725127654462e-06,1.21926794959054e-06,4.10117567074605e-07,3.21443512769784e-07,2.88190740378273e-07,6.65055628435578e-08,0,2.21685214392959e-08,4.43370423871485e-08,5.34259945504549e-06,3.602378285687e-06,2.21685214392959e-08,5.20960123898165e-07,6.53969251413266e-06,3.21443512769784e-07,2.77106482668715e-07,2.21685214392959e-08,2.21685214392959e-08,2.21685192278012e-07,1.55179639754762e-07,1.77348157753955e-07,9.97583426067155e-08,5.54212888549449e-07,0,9.03363178438042e-06
"1295","South",1993,"October",7.3045012181675e-06,2.12817581741597e-06,1.10842607810784e-08,1.27468918469395e-06,3.21443047848445e-06,2.40528171035408e-06,1.10842547016919e-06,5.09875868768682e-07,2.32769450601874e-07,4.21201823309834e-07,1.44095380570875e-07,0,5.54213026767836e-08,1.10842602282047e-07,5.50886246558231e-06,3.75755736642705e-06,1.10842607810784e-08,6.31802668435653e-07,6.51752413717677e-06,2.66022224836296e-07,2.21685192278012e-07,1.10842607810784e-08,3.32527819746526e-08,3.10359255428808e-07,9.97583426067155e-08,1.10842602282047e-07,1.33011121264126e-07,4.87707358141134e-07,0,9.44374564684347e-06
"1296","South",1993,"September",6.80571299927133e-06,2.26118665560937e-06,4.43370423871485e-08,1.13059396703634e-06,3.08141976708277e-06,2.13926005460782e-06,9.86498728615297e-07,5.43128633788548e-07,3.21443512769784e-07,4.76623102643069e-07,1.44095380570875e-07,0,1.10842607810784e-08,4.43370423871485e-08,5.17633641686528e-06,3.82406267937262e-06,5.54213026767836e-08,6.31802668435653e-07,5.88572518712383e-06,3.10359255428808e-07,3.32527769987899e-07,0,2.21685214392959e-08,2.32769450601874e-07,8.86740828085238e-08,2.10600933831289e-07,9.97583426067155e-08,3.76864797631752e-07,0,9.11122090635319e-06
"1297","South",1994,"April",6.87743123267482e-06,1.70028850956201e-06,0,1.28611593382053e-06,2.84471183998895e-06,2.24525216359394e-06,9.26439610427232e-07,4.25072398420049e-07,1.85287990659869e-07,4.25072398420049e-07,1.63489405305333e-07,0,2.17985889183743e-08,6.53957653295876e-08,5.38423702915732e-06,3.08449561006168e-06,2.17985889183743e-08,5.66763157666828e-07,6.24527629451359e-06,2.83381619096996e-07,1.08992939840087e-07,0,0,3.16079493030388e-07,1.08992939840087e-07,9.80936463906541e-08,7.62950591354043e-08,5.88561734230569e-07,0,8.57770804866968e-06
"1298","South",1994,"August",7.07361716657399e-06,2.2779499733784e-06,0,1.18802240396725e-06,3.21528673301901e-06,2.13625945659079e-06,1.19892168553724e-06,5.12266714178573e-07,2.61583035880762e-07,4.90468135951709e-07,1.19892233170725e-07,0,6.53957653295876e-08,4.35971773615702e-08,5.13355457218013e-06,4.09812636598822e-06,1.08992945185845e-08,7.52051043534375e-07,6.45236157696615e-06,2.83381619096996e-07,1.96187283158946e-07,0,3.26978831993695e-08,2.50683744094453e-07,2.07086575539227e-07,1.08992939840087e-07,7.62950591354043e-08,6.86655323109121e-07,0,9.3515510266817e-06
"1299","South",1994,"December",6.92102811020084e-06,1.73298633716559e-06,1.08992945185845e-08,1.24251881062924e-06,2.72481993350251e-06,2.01636746516661e-06,1.10082814713077e-06,5.55863869206766e-07,3.7057594721015e-07,2.94280910526921e-07,1.19892233170725e-07,0,3.26978831993695e-08,8.71943528224265e-08,4.89377129343804e-06,3.60765999947516e-06,4.35971773615702e-08,5.66763157666828e-07,6.41966390367552e-06,3.59676656611787e-07,2.83381619096996e-07,0,5.44964714049762e-08,1.96187283158946e-07,6.53957653295876e-08,1.52590112449873e-07,5.44964714049762e-08,4.79568846660085e-07,1.08992945185845e-08,8.66490165356764e-06
"1300","South",1994,"February",6.38696622931576e-06,1.83107981356145e-06,2.17985889183743e-08,1.0136338824694e-06,2.88830889355133e-06,1.88557618517913e-06,9.15540325887386e-07,4.35971688305645e-07,2.83381619096996e-07,5.12266714178573e-07,1.41690819475618e-07,0,5.44964714049762e-08,8.71943528224265e-08,4.75208114728705e-06,3.29158154684433e-06,5.44964714049762e-08,5.44964580627909e-07,5.58042325622243e-06,3.16079493030388e-07,1.96187283158946e-07,0,6.53957653295876e-08,2.83381619096996e-07,1.08992939840087e-07,1.41690819475618e-07,8.71943528224265e-08,6.10360310319132e-07,0,8.23983275765789e-06
"1301","South",1994,"January",6.72484214614379e-06,1.94007255382696e-06,1.08992945185845e-08,1.08992886426959e-06,2.91010741950874e-06,2.15805799894178e-06,1.0136338824694e-06,4.57770267720454e-07,3.26978784103929e-07,5.01367425124538e-07,1.63489405305333e-07,0,6.53957653295876e-08,6.53957653295876e-08,4.94826749815041e-06,3.5640629774964e-06,3.26978831993695e-08,6.53957461070724e-07,5.9618963651252e-06,3.59676656611787e-07,1.52590112449873e-07,0,5.44964714049762e-08,2.50683744094453e-07,1.30791526382569e-07,2.07086575539227e-07,1.30791526382569e-07,5.34065291930258e-07,0,8.67580085364532e-06
"1302","South",1994,"July",7.17171011909023e-06,2.01636746516661e-06,0,1.42780657106546e-06,2.89920815658944e-06,2.2779499733784e-06,1.15532455854453e-06,3.92374528050493e-07,2.83381619096996e-07,4.35971688305645e-07,1.30791526382569e-07,0,7.62950591354043e-08,3.26978831993695e-08,5.31884161165652e-06,3.72755180011628e-06,3.26978831993695e-08,6.75756035955798e-07,6.36516777892657e-06,3.16079493030388e-07,2.07086575539227e-07,0,5.44964714049762e-08,1.63489405305333e-07,1.96187283158946e-07,9.80936463906541e-08,1.96187283158946e-07,4.25072398420049e-07,0,9.18806312352032e-06
"1303","South",1994,"June",6.37606700429159e-06,1.97277037359013e-06,1.08992945185845e-08,1.10082814713077e-06,2.59402874639645e-06,2.00546819250619e-06,1.13352599433541e-06,6.10360310319132e-07,2.28885160165452e-07,3.59676656611787e-07,1.85287990659869e-07,0,2.17985889183743e-08,7.62950591354043e-08,5.01366293988507e-06,3.21528673301901e-06,3.26978831993695e-08,5.77662446008096e-07,6.05998942669348e-06,4.14173108415658e-07,3.26978784103929e-07,1.08992945185845e-08,6.53957653295876e-08,2.94280910526921e-07,8.71943528224265e-08,8.71943528224265e-08,1.52590112449873e-07,6.32158885932517e-07,0,8.3597240029408e-06
"1304","South",1994,"March",7.13901246932062e-06,2.15805799894178e-06,1.08992945185845e-08,1.20982096698843e-06,3.16079043386568e-06,2.15805799894178e-06,1.17712312227847e-06,4.35971688305645e-07,2.17985867800715e-07,5.12266714178573e-07,2.3978445218935e-07,0,3.26978831993695e-08,4.35971773615702e-08,5.34064008463196e-06,3.85834283918964e-06,3.26978831993695e-08,6.43058173561018e-07,6.44146235265473e-06,2.83381619096996e-07,2.61583035880762e-07,0,1.08992939840087e-07,2.28885160165452e-07,1.08992939840087e-07,1.52590112449873e-07,1.85287990659869e-07,7.30252470534468e-07,0,9.30795425511876e-06
"1305","South",1994,"May",7.05181873137477e-06,1.89647545914629e-06,0,1.26431737246247e-06,2.98640225661766e-06,2.34334558973988e-06,1.03543244929199e-06,3.48777365894629e-07,2.61583035880762e-07,4.90468135951709e-07,2.07086575539227e-07,0,2.17985889183743e-08,9.80936463906541e-08,5.12265533349473e-06,3.66215627427576e-06,4.35971773615702e-08,6.97554610143649e-07,6.29977242557411e-06,3.7057594721015e-07,1.30791526382569e-07,0,2.17985889183743e-08,2.50683744094453e-07,9.80936463906541e-08,1.08992939840087e-07,1.52590112449873e-07,4.46870978072447e-07,0,8.94828081697972e-06
"1306","South",1994,"November",6.74664058847059e-06,1.78748271412901e-06,1.08992945185845e-08,1.07902958151166e-06,2.65942434208777e-06,1.99456891972698e-06,1.18802240396725e-06,5.12266714178573e-07,3.81475237689719e-07,4.25072398420049e-07,2.07086575539227e-07,0,1.08992945185845e-08,5.44964714049762e-08,4.59949173645042e-06,3.8474435866054e-06,3.26978831993695e-08,6.21259598185222e-07,6.13628402348305e-06,3.48777365894629e-07,2.17985867800715e-07,0,1.08992945185845e-08,2.61583035880762e-07,8.71943528224265e-08,1.52590112449873e-07,6.53957653295876e-08,4.68669557249667e-07,0,8.54501044465082e-06
"1307","South",1994,"October",6.96462498582617e-06,2.17985654081758e-06,1.08992945185845e-08,1.43870585002197e-06,2.7139206685637e-06,2.16895726993908e-06,1.17712312227847e-06,5.12266714178573e-07,2.83381619096996e-07,5.12266714178573e-07,2.72482327548276e-07,0,5.44964714049762e-08,6.53957653295876e-08,4.93736825744552e-06,4.06542861571949e-06,3.26978831993695e-08,8.61043901406243e-07,6.14718325112067e-06,1.96187283158946e-07,2.28885160165452e-07,0,3.26978831993695e-08,2.28885160165452e-07,9.80936463906541e-08,1.74388698041999e-07,4.35971773615702e-08,4.90468135951709e-07,1.08992945185845e-08,9.15536553968065e-06
"1308","South",1994,"September",6.86653201299633e-06,1.87467691109319e-06,1.08992945185845e-08,1.11172742965111e-06,3.00820078043678e-06,2.20165508221821e-06,1.11172742965111e-06,4.14173108415658e-07,2.94280910526921e-07,4.46870978072447e-07,1.74388698041999e-07,0,3.26978831993695e-08,7.62950591354043e-08,5.05725989888768e-06,3.53136520976499e-06,5.44964714049762e-08,5.44964580627909e-07,6.22347784125782e-06,3.26978784103929e-07,1.52590112449873e-07,0,6.53957653295876e-08,1.85287990659869e-07,9.80936463906541e-08,1.41690819475618e-07,7.62950591354043e-08,6.43058173561018e-07,0,8.75209525086289e-06
"1309","South",1995,"April",5.99467281635182e-06,2.77750045972845e-06,1.07239547777551e-08,1.24397799358812e-06,2.2198561987839e-06,1.95175788555011e-06,1.24397799358812e-06,7.29228666684923e-07,4.28958103628173e-07,4.50406004090472e-07,2.03755122222024e-07,0,5.36197729607879e-08,9.65155893037697e-08,4.31102057395919e-06,4.2466771200421e-06,7.50676814733075e-08,4.39682053805801e-07,7.17430008718189e-06,3.10994643417917e-07,2.03755122222024e-07,0,0,1.93031169514326e-07,1.60859310479169e-07,6.43437273855716e-08,4.28958186430457e-08,5.57645498835647e-07,0,8.78288048665276e-06
"1310","South",1995,"August",6.94909862461987e-06,2.17696047352325e-06,1.07239547777551e-08,1.41556104389639e-06,2.75605260917738e-06,2.2949237133959e-06,1.28687375886975e-06,4.07510202927906e-07,2.14479074814718e-07,5.68369447633239e-07,1.71583263531876e-07,0,4.28958186430457e-08,7.50676814733075e-08,5.08314169937036e-06,3.88206413557029e-06,5.36197729607879e-08,5.89817345105457e-07,7.12068069602901e-06,2.78822788399909e-07,1.93031169514326e-07,0,3.21718642103002e-08,2.03755122222024e-07,1.17963496896264e-07,8.57916354460402e-08,6.43437273855716e-08,5.46921549923052e-07,0,9.13676782721004e-06
"1311","South",1995,"December",6.32711336988412e-06,2.04827328647901e-06,1.07239547777551e-08,1.34049346305075e-06,2.36999122259481e-06,2.06972115221042e-06,1.14746251503231e-06,4.93301803412988e-07,3.6461439992529e-07,3.75338350792938e-07,1.17963496896264e-07,0,4.28958186430457e-08,0,4.86866366877947e-06,3.4423835950938e-06,3.21718642103002e-08,6.11265241895619e-07,6.67027769626096e-06,2.46650932124828e-07,2.46650932124828e-07,0,2.14479096625515e-08,2.2520302729241e-07,7.50676814733075e-08,1.28687450408984e-07,1.07239543268541e-07,6.11265241895619e-07,0,8.3860975617211e-06
"1312","South",1995,"February",4.84721586330135e-06,1.74800311949232e-06,0,6.97056824900233e-07,2.24130406061319e-06,1.47990467997751e-06,8.90087859860924e-07,3.75338350792938e-07,2.89546740187581e-07,3.32442546410284e-07,1.07239543268541e-07,0,1.07239547777551e-08,3.21718642103002e-08,3.4531075131777e-06,3.06704639570106e-06,3.21718642103002e-08,4.39682053805801e-07,4.76142463634473e-06,2.35926979877142e-07,2.03755122222024e-07,2.14479096625515e-08,2.14479096625515e-08,1.28687450408984e-07,1.93031169514326e-07,8.57916354460402e-08,3.21718642103002e-08,4.39682053805801e-07,3.21718642103002e-08,6.59521050987317e-06
"1313","South",1995,"January",6.64882992920144e-06,1.84451854030874e-06,0,1.22253011036831e-06,2.80967223435946e-06,2.15551261009189e-06,1.00805125175936e-06,4.28958103628173e-07,2.68098836275188e-07,3.86062301545582e-07,9.65155893037697e-08,0,4.28958186430457e-08,6.43437273855716e-08,4.68635730666456e-06,3.635414100122e-06,6.43437273855716e-08,6.86332877482678e-07,6.52014331785029e-06,1.8230721646958e-07,2.14479074814718e-07,0,5.36197729607879e-08,1.93031169514326e-07,1.8230721646958e-07,7.50676814733075e-08,1.28687450408984e-07,5.04025752900598e-07,0,8.49333620567219e-06
"1314","South",1995,"July",6.50941943287903e-06,1.75872705574663e-06,1.07239547777551e-08,1.21180616858591e-06,2.6702612028171e-06,1.87669034495545e-06,1.05094702716125e-06,4.71853903870714e-07,2.68098836275188e-07,4.07510202927906e-07,1.07239543268541e-07,0,4.28958186430457e-08,5.36197729607879e-08,4.53622263039891e-06,3.57107060273405e-06,7.50676814733075e-08,6.97056824900233e-07,6.23059838170628e-06,3.32442546410284e-07,2.68098836275188e-07,0,5.36197729607879e-08,2.2520302729241e-07,1.394114038067e-07,7.50676814733075e-08,1.394114038067e-07,4.07510202927906e-07,3.21718642103002e-08,8.27885890649193e-06
"1315","South",1995,"June",5.99467281635182e-06,1.84451854030874e-06,2.14479096625515e-08,1.13673857244488e-06,2.36999122259481e-06,1.93031001751067e-06,1.11529068670296e-06,3.96786252183223e-07,3.10994643417917e-07,4.39682053805801e-07,2.2520302729241e-07,0,2.14479096625515e-08,3.21718642103002e-08,4.56839434867081e-06,3.15283776802059e-06,8.57916354460402e-08,5.79093396537872e-07,5.97322503480208e-06,3.0027069186025e-07,6.43437273855716e-08,0,7.50676814733075e-08,2.03755122222024e-07,1.394114038067e-07,9.65155893037697e-08,6.43437273855716e-08,4.50406004090472e-07,1.07239547777551e-08,7.86062804072589e-06
"1316","South",1995,"March",5.58716489024379e-06,1.75872705574663e-06,0,1.02949913957929e-06,2.31637157383719e-06,1.71583131070551e-06,9.86603363257382e-07,4.61129954038094e-07,2.46650932124828e-07,4.07510202927906e-07,1.8230721646958e-07,0,4.28958186430457e-08,2.14479096625515e-08,4.00002717452561e-06,3.23862913297996e-06,4.28958186430457e-08,3.75338350792938e-07,5.67295604635918e-06,2.03755122222024e-07,1.394114038067e-07,0,3.21718642103002e-08,2.5737488425751e-07,1.28687450408984e-07,1.17963496896264e-07,4.28958186430457e-08,6.64884982302559e-07,1.07239547777551e-08,7.34588211972846e-06
"1317","South",1995,"May",6.13408338443534e-06,1.75872705574663e-06,0,1.10456674377053e-06,2.50940229599812e-06,1.68365950066163e-06,1.09384280072309e-06,4.71853903870714e-07,2.78822788399909e-07,4.39682053805801e-07,6.43437273855716e-08,0,5.36197729607879e-08,6.43437273855716e-08,4.46115528403547e-06,3.24935305302686e-06,6.43437273855716e-08,4.93301803412988e-07,6.14480727343166e-06,2.68098836275188e-07,2.14479074814718e-07,0,3.21718642103002e-08,1.28687450408984e-07,1.17963496896264e-07,1.394114038067e-07,8.57916354460402e-08,3.43166497622941e-07,0,7.89279965204613e-06
