Region,Year,Month,Male,Female,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,AAPI,Native,Asian,Black,White,Hispanic
West,1986,June,5.94E-06,1.89E-06,1.02E-06,3.10E-06,1.80E-06,5.33E-07,3.48E-07,2.25E-07,5.33E-07,0,1.84E-07,1.64E-07,1.70E-06,5.70E-06,2.17E-06
West,1986,March,6.03E-06,1.93E-06,9.43E-07,2.54E-06,1.68E-06,1.00E-06,5.33E-07,2.25E-07,5.74E-07,0,1.43E-07,4.71E-07,2.13E-06,5.19E-06,2.01E-06
West,1986,May,5.96E-06,2.11E-06,8.61E-07,2.93E-06,2.09E-06,8.40E-07,3.28E-07,3.28E-07,3.07E-07,0,1.64E-07,3.07E-07,1.95E-06,5.58E-06,2.25E-06
West,1986,November,5.64E-06,1.60E-06,7.17E-07,2.38E-06,1.89E-06,7.79E-07,3.89E-07,3.28E-07,3.89E-07,0,1.64E-07,2.87E-07,1.89E-06,4.84E-06,2.11E-06
West,1986,October,6.11E-06,1.76E-06,5.33E-07,2.89E-06,1.95E-06,7.38E-07,5.74E-07,3.89E-07,5.74E-07,0,6.15E-08,2.87E-07,2.03E-06,5.41E-06,1.93E-06
West,1986,September,7.19E-06,2.05E-06,1.05E-06,3.34E-06,1.89E-06,1.05E-06,5.94E-07,4.51E-07,4.92E-07,0,1.43E-07,2.87E-07,2.54E-06,6.21E-06,2.69E-06
West,1987,April,5.45E-06,1.83E-06,7.23E-07,2.61E-06,1.63E-06,7.84E-07,3.82E-07,4.82E-07,3.82E-07,0,1.00E-07,2.01E-07,2.07E-06,4.88E-06,0
West,1987,August,5.49E-06,1.85E-06,6.43E-07,2.63E-06,1.79E-06,9.24E-07,4.02E-07,2.81E-07,3.22E-07,0,1.21E-07,2.01E-07,1.97E-06,4.84E-06,0
West,1987,December,6.03E-06,1.99E-06,9.04E-07,2.75E-06,1.85E-06,9.24E-07,5.83E-07,2.01E-07,4.42E-07,0,8.04E-08,3.62E-07,2.39E-06,4.96E-06,0
West,1987,February,5.29E-06,1.83E-06,9.04E-07,2.11E-06,1.61E-06,9.85E-07,6.43E-07,2.01E-07,4.62E-07,0,1.61E-07,1.00E-07,2.29E-06,4.42E-06,0
West,1987,January,5.20E-06,1.81E-06,7.23E-07,2.23E-06,1.65E-06,9.24E-07,5.63E-07,3.01E-07,2.21E-07,0,1.81E-07,1.21E-07,1.85E-06,4.82E-06,0
West,1987,July,6.13E-06,1.93E-06,7.84E-07,3.05E-06,1.91E-06,6.03E-07,4.82E-07,3.62E-07,5.43E-07,0,2.01E-07,1.81E-07,2.07E-06,5.55E-06,0
West,1987,June,5.55E-06,2.03E-06,8.04E-07,2.85E-06,1.59E-06,5.83E-07,4.42E-07,3.62E-07,4.42E-07,0,1.21E-07,2.21E-07,2.27E-06,4.78E-06,0
West,1987,March,5.89E-06,2.19E-06,8.64E-07,2.95E-06,1.93E-06,7.03E-07,5.02E-07,4.22E-07,4.02E-07,0,8.04E-08,2.41E-07,2.05E-06,5.63E-06,0
West,1987,May,5.93E-06,1.91E-06,5.63E-07,3.16E-06,2.11E-06,7.64E-07,3.82E-07,1.41E-07,5.83E-07,0,2.21E-07,3.01E-07,2.05E-06,5.16E-06,0
West,1987,November,5.10E-06,1.47E-06,1.00E-06,2.01E-06,1.31E-06,8.84E-07,3.62E-07,2.81E-07,3.62E-07,0,4.02E-08,1.81E-07,1.49E-06,4.70E-06,0
West,1987,October,5.99E-06,1.91E-06,7.03E-07,2.67E-06,1.81E-06,9.24E-07,4.22E-07,3.82E-07,6.23E-07,0,8.04E-08,3.01E-07,2.19E-06,5.12E-06,0
West,1987,September,5.49E-06,1.65E-06,8.24E-07,2.49E-06,1.87E-06,6.03E-07,5.63E-07,1.81E-07,4.82E-07,0,2.21E-07,8.04E-08,1.79E-06,4.90E-06,0
West,1988,April,5.42E-06,2.25E-06,6.50E-07,2.54E-06,1.75E-06,1.02E-06,3.55E-07,4.14E-07,4.14E-07,0,7.88E-08,2.56E-07,1.69E-06,5.34E-06,1.46E-06
West,1988,August,6.18E-06,2.03E-06,1.16E-06,2.64E-06,1.79E-06,1.04E-06,4.73E-07,2.56E-07,3.74E-07,0,9.85E-08,2.17E-07,2.42E-06,5.32E-06,1.83E-06
West,1988,December,5.97E-06,1.97E-06,7.48E-07,2.76E-06,1.85E-06,8.86E-07,3.35E-07,2.95E-07,5.71E-07,0,1.18E-07,5.91E-08,2.23E-06,5.32E-06,1.60E-06
West,1988,February,4.90E-06,1.36E-06,8.08E-07,2.07E-06,1.38E-06,8.27E-07,3.74E-07,2.76E-07,4.33E-07,0,1.97E-07,9.85E-08,1.71E-06,4.16E-06,1.24E-06
West,1988,January,5.75E-06,1.91E-06,8.67E-07,2.60E-06,1.79E-06,9.06E-07,3.55E-07,3.74E-07,3.94E-07,0,1.38E-07,1.58E-07,2.42E-06,4.88E-06,1.34E-06
West,1988,July,5.44E-06,1.91E-06,8.86E-07,2.27E-06,1.95E-06,7.09E-07,4.14E-07,2.56E-07,4.92E-07,0,9.85E-08,9.85E-08,1.87E-06,5.06E-06,1.83E-06
West,1988,June,5.00E-06,2.09E-06,8.27E-07,2.60E-06,1.34E-06,7.88E-07,3.55E-07,2.76E-07,5.32E-07,0,1.38E-07,1.97E-07,1.54E-06,5.08E-06,1.24E-06
West,1988,March,5.14E-06,1.73E-06,6.50E-07,2.11E-06,1.75E-06,7.68E-07,5.91E-07,3.74E-07,3.35E-07,0,3.94E-08,1.38E-07,1.77E-06,4.69E-06,1.63E-06
West,1988,May,5.38E-06,1.63E-06,6.30E-07,2.54E-06,1.60E-06,9.45E-07,4.53E-07,1.97E-07,3.74E-07,0,3.94E-08,1.77E-07,1.77E-06,4.65E-06,1.67E-06
West,1988,November,5.38E-06,1.63E-06,9.85E-07,2.38E-06,1.73E-06,6.89E-07,3.55E-07,2.36E-07,3.35E-07,0,9.85E-08,1.77E-07,1.69E-06,4.81E-06,1.56E-06
West,1988,October,5.85E-06,1.99E-06,6.70E-07,2.64E-06,1.81E-06,9.65E-07,5.91E-07,2.56E-07,4.92E-07,0,7.88E-08,2.36E-07,1.77E-06,5.55E-06,1.91E-06
West,1988,September,6.07E-06,1.79E-06,1.12E-06,2.72E-06,1.93E-06,8.08E-07,4.14E-07,4.33E-07,2.76E-07,0,1.18E-07,1.18E-07,2.19E-06,5.26E-06,1.91E-06
West,1989,April,4.88E-06,1.81E-06,9.25E-07,2.41E-06,1.23E-06,8.29E-07,2.12E-07,3.08E-07,4.24E-07,0,9.63E-08,1.16E-07,1.77E-06,4.53E-06,1.89E-06
West,1989,August,6.40E-06,1.79E-06,1.14E-06,2.74E-06,1.73E-06,1.29E-06,4.05E-07,1.54E-07,3.85E-07,0,1.73E-07,7.71E-08,2.20E-06,5.49E-06,2.18E-06
West,1989,December,6.22E-06,1.72E-06,9.83E-07,2.81E-06,1.72E-06,6.94E-07,4.43E-07,2.51E-07,5.40E-07,0,1.73E-07,5.78E-08,2.04E-06,5.34E-06,2.29E-06
West,1989,February,5.38E-06,1.56E-06,1.16E-06,2.25E-06,1.81E-06,6.94E-07,3.28E-07,3.08E-07,1.54E-07,0,9.63E-08,2.12E-07,2.33E-06,4.12E-06,1.56E-06
West,1989,January,6.13E-06,1.58E-06,8.67E-07,2.56E-06,1.93E-06,7.32E-07,5.78E-07,3.28E-07,2.70E-07,0,7.71E-08,1.35E-07,1.98E-06,5.13E-06,1.98E-06
West,1989,July,6.17E-06,1.79E-06,1.02E-06,2.72E-06,1.95E-06,8.09E-07,3.85E-07,4.05E-07,5.20E-07,0,7.71E-08,1.73E-07,2.22E-06,5.36E-06,1.98E-06
West,1989,June,5.78E-06,1.70E-06,1.06E-06,2.43E-06,2.08E-06,7.52E-07,3.66E-07,1.73E-07,3.28E-07,0,1.16E-07,2.51E-07,1.89E-06,4.99E-06,2.04E-06
West,1989,March,5.43E-06,1.60E-06,1.14E-06,2.00E-06,1.66E-06,7.32E-07,5.01E-07,2.31E-07,3.47E-07,0,1.73E-07,1.73E-07,1.85E-06,4.66E-06,1.27E-06
West,1989,May,5.28E-06,1.91E-06,1.08E-06,2.58E-06,1.56E-06,5.78E-07,4.43E-07,2.89E-07,3.85E-07,0,3.85E-08,1.35E-07,1.89E-06,4.86E-06,1.91E-06
West,1989,November,5.45E-06,1.73E-06,7.90E-07,2.24E-06,1.77E-06,1.04E-06,4.82E-07,2.51E-07,3.08E-07,0,1.73E-07,1.73E-07,1.95E-06,4.76E-06,2.12E-06
West,1989,October,6.11E-06,1.60E-06,1.12E-06,2.81E-06,1.46E-06,9.63E-07,3.66E-07,2.51E-07,4.05E-07,0,1.35E-07,9.63E-08,1.85E-06,5.38E-06,2.58E-06
West,1989,September,5.70E-06,1.72E-06,1.14E-06,2.64E-06,1.60E-06,8.48E-07,4.24E-07,2.12E-07,2.89E-07,0,1.35E-07,9.63E-08,2.16E-06,4.89E-06,1.93E-06
West,1990,April,5.55E-06,1.43E-06,1.26E-06,2.33E-06,1.73E-06,7.91E-07,2.45E-07,2.26E-07,1.69E-07,0,1.51E-07,1.32E-07,2.00E-06,4.46E-06,2.03E-06
West,1990,August,6.97E-06,1.90E-06,1.49E-06,3.29E-06,1.92E-06,9.41E-07,3.58E-07,1.88E-07,3.20E-07,0,1.13E-07,5.65E-08,2.05E-06,6.38E-06,3.03E-06
West,1990,December,6.38E-06,1.68E-06,1.17E-06,2.65E-06,1.90E-06,1.11E-06,3.39E-07,3.01E-07,3.01E-07,0,1.69E-07,9.41E-08,1.64E-06,5.91E-06,2.39E-06
West,1990,February,5.46E-06,1.79E-06,9.98E-07,2.43E-06,1.86E-06,6.97E-07,4.71E-07,1.69E-07,2.82E-07,0,1.32E-07,1.69E-07,1.66E-06,5.12E-06,2.41E-06
West,1990,January,6.33E-06,1.60E-06,1.19E-06,2.64E-06,1.92E-06,7.53E-07,4.14E-07,2.82E-07,3.20E-07,0,1.51E-07,2.45E-07,2.13E-06,5.16E-06,2.43E-06
West,1990,July,7.47E-06,1.88E-06,1.71E-06,3.18E-06,2.01E-06,8.85E-07,3.01E-07,4.89E-07,3.95E-07,0,1.88E-07,2.82E-07,2.52E-06,6.12E-06,3.09E-06
West,1990,June,6.23E-06,1.51E-06,1.09E-06,2.73E-06,1.69E-06,8.85E-07,4.52E-07,2.64E-07,2.82E-07,0,9.41E-08,1.32E-07,1.90E-06,5.40E-06,2.33E-06
West,1990,March,6.19E-06,1.49E-06,9.98E-07,2.75E-06,1.79E-06,8.85E-07,3.76E-07,1.13E-07,4.33E-07,0,5.65E-08,2.64E-07,2.01E-06,5.18E-06,2.33E-06
West,1990,May,6.57E-06,1.32E-06,1.24E-06,3.29E-06,1.43E-06,8.85E-07,2.45E-07,3.20E-07,2.45E-07,0,1.13E-07,2.07E-07,2.28E-06,5.12E-06,2.84E-06
West,1990,November,5.08E-06,1.51E-06,8.28E-07,2.41E-06,1.54E-06,7.72E-07,3.20E-07,2.07E-07,2.07E-07,0,3.76E-08,1.13E-07,1.41E-06,4.76E-06,2.09E-06
West,1990,October,7.29E-06,1.49E-06,1.19E-06,3.26E-06,1.94E-06,1.07E-06,3.58E-07,2.45E-07,4.71E-07,0,7.53E-08,7.53E-08,2.48E-06,5.91E-06,2.84E-06
West,1990,September,7.12E-06,1.68E-06,1.22E-06,3.61E-06,1.86E-06,7.91E-07,3.20E-07,3.01E-07,2.82E-07,0,1.51E-07,1.13E-07,2.13E-06,6.02E-06,2.84E-06
West,1991,April,5.68E-06,1.62E-06,1.31E-06,2.51E-06,1.49E-06,8.85E-07,2.40E-07,1.84E-07,3.32E-07,0,9.22E-08,2.40E-07,1.75E-06,5.03E-06,2.38E-06
West,1991,August,7.76E-06,2.30E-06,1.90E-06,3.28E-06,2.16E-06,1.09E-06,6.27E-07,2.21E-07,3.87E-07,0,5.53E-08,3.50E-07,2.77E-06,6.67E-06,3.00E-06
West,1991,December,7.02E-06,2.06E-06,1.66E-06,2.75E-06,2.18E-06,1.18E-06,3.32E-07,2.58E-07,3.69E-07,0,1.47E-07,4.06E-07,2.38E-06,5.97E-06,2.69E-06
West,1991,February,5.46E-06,1.49E-06,1.09E-06,2.16E-06,1.68E-06,6.64E-07,3.13E-07,3.13E-07,3.69E-07,0,1.29E-07,3.13E-07,1.59E-06,4.77E-06,1.81E-06
West,1991,January,6.14E-06,1.77E-06,1.11E-06,2.71E-06,1.95E-06,9.03E-07,3.13E-07,1.84E-07,3.50E-07,0,1.11E-07,3.50E-07,2.03E-06,5.29E-06,2.05E-06
West,1991,July,7.41E-06,1.60E-06,1.38E-06,3.37E-06,2.01E-06,9.22E-07,4.06E-07,2.40E-07,3.13E-07,0,1.11E-07,3.87E-07,2.34E-06,6.05E-06,3.34E-06
West,1991,June,7.87E-06,1.75E-06,1.59E-06,3.43E-06,2.21E-06,1.14E-06,3.87E-07,2.21E-07,3.13E-07,0,1.11E-07,3.32E-07,2.62E-06,6.41E-06,3.04E-06
West,1991,March,5.55E-06,1.66E-06,1.24E-06,2.34E-06,1.73E-06,8.66E-07,2.77E-07,1.66E-07,3.87E-07,0,1.47E-07,2.95E-07,1.77E-06,4.83E-06,1.94E-06
West,1991,May,6.32E-06,1.66E-06,1.40E-06,2.65E-06,1.64E-06,8.85E-07,5.16E-07,2.58E-07,2.58E-07,0,1.11E-07,3.87E-07,1.75E-06,5.59E-06,2.60E-06
West,1991,November,6.36E-06,1.71E-06,1.38E-06,2.60E-06,1.86E-06,7.93E-07,4.24E-07,2.95E-07,3.32E-07,0,1.84E-07,3.69E-07,1.99E-06,5.31E-06,2.41E-06
West,1991,October,7.45E-06,1.57E-06,1.49E-06,3.13E-06,2.08E-06,9.59E-07,4.42E-07,1.29E-07,3.69E-07,0,1.11E-07,3.69E-07,2.53E-06,5.88E-06,3.13E-06
West,1991,September,7.17E-06,1.94E-06,1.64E-06,3.32E-06,1.97E-06,8.11E-07,3.32E-07,2.77E-07,3.50E-07,0,1.11E-07,3.87E-07,2.43E-06,6.08E-06,2.97E-06
West,1992,April,6.71E-06,1.77E-06,1.17E-06,2.71E-06,2.13E-06,1.28E-06,3.79E-07,2.71E-07,2.16E-07,0,3.61E-08,2.89E-07,2.18E-06,5.72E-06,2.36E-06
West,1992,August,7.68E-06,1.70E-06,1.52E-06,3.39E-06,2.00E-06,8.48E-07,4.15E-07,3.07E-07,4.15E-07,0,1.62E-07,4.87E-07,2.29E-06,6.33E-06,3.54E-06
West,1992,December,6.87E-06,1.62E-06,1.23E-06,2.80E-06,2.09E-06,1.12E-06,3.97E-07,1.44E-07,4.15E-07,0,5.41E-08,3.43E-07,2.38E-06,5.59E-06,2.60E-06
West,1992,February,6.04E-06,1.61E-06,1.39E-06,2.69E-06,1.55E-06,9.38E-07,3.07E-07,1.62E-07,2.89E-07,0,5.41E-08,3.43E-07,2.11E-06,5.07E-06,2.35E-06
West,1992,January,5.66E-06,1.97E-06,1.41E-06,2.44E-06,1.53E-06,1.01E-06,3.79E-07,1.62E-07,1.98E-07,0,1.26E-07,2.89E-07,2.02E-06,5.11E-06,2.58E-06
West,1992,July,7.59E-06,1.98E-06,1.61E-06,3.45E-06,2.09E-06,1.17E-06,4.51E-07,1.80E-07,2.53E-07,0,1.44E-07,2.89E-07,1.95E-06,7.07E-06,3.45E-06
West,1992,June,6.84E-06,1.48E-06,1.33E-06,3.10E-06,1.82E-06,9.56E-07,3.43E-07,2.16E-07,2.16E-07,0,9.02E-08,2.71E-07,2.07E-06,5.81E-06,2.83E-06
West,1992,March,6.62E-06,1.52E-06,1.23E-06,2.51E-06,1.77E-06,1.06E-06,4.51E-07,2.53E-07,5.05E-07,0,1.08E-07,3.97E-07,2.04E-06,5.45E-06,2.53E-06
West,1992,May,7.32E-06,1.62E-06,1.48E-06,2.69E-06,2.11E-06,1.30E-06,4.87E-07,2.53E-07,3.43E-07,0,1.26E-07,3.25E-07,2.38E-06,6.04E-06,2.67E-06
West,1992,November,7.09E-06,1.70E-06,1.32E-06,3.10E-06,2.11E-06,9.02E-07,4.15E-07,1.26E-07,4.51E-07,0,9.02E-08,3.79E-07,1.66E-06,6.53E-06,3.17E-06
West,1992,October,6.64E-06,1.55E-06,1.37E-06,2.90E-06,1.73E-06,1.03E-06,2.53E-07,2.35E-07,3.25E-07,0,9.02E-08,3.07E-07,2.00E-06,5.56E-06,2.81E-06
West,1992,September,6.49E-06,2.07E-06,1.19E-06,2.89E-06,1.89E-06,1.12E-06,5.23E-07,2.16E-07,2.89E-07,0,1.44E-07,3.79E-07,1.98E-06,5.86E-06,3.07E-06
West,1993,April,6.36E-06,1.52E-06,1.24E-06,2.53E-06,1.91E-06,9.92E-07,3.37E-07,2.66E-07,2.66E-07,0,5.32E-08,2.83E-07,2.14E-06,5.23E-06,2.32E-06
West,1993,August,7.65E-06,1.79E-06,1.61E-06,3.19E-06,2.06E-06,1.24E-06,3.37E-07,2.48E-07,4.61E-07,0,1.42E-07,5.14E-07,2.57E-06,6.08E-06,2.80E-06
West,1993,December,6.80E-06,2.02E-06,1.51E-06,2.99E-06,1.97E-06,1.06E-06,3.19E-07,1.06E-07,5.49E-07,0,1.77E-07,4.43E-07,2.34E-06,5.71E-06,2.53E-06
West,1993,February,5.65E-06,1.52E-06,1.08E-06,2.16E-06,2.11E-06,8.15E-07,3.72E-07,2.83E-07,1.95E-07,0,1.24E-07,3.72E-07,1.86E-06,4.66E-06,2.16E-06
West,1993,January,6.40E-06,1.42E-06,1.29E-06,2.69E-06,1.81E-06,9.75E-07,2.66E-07,2.13E-07,1.95E-07,0,1.42E-07,2.30E-07,2.16E-06,5.26E-06,2.73E-06
West,1993,July,7.65E-06,2.09E-06,1.95E-06,3.03E-06,2.20E-06,1.13E-06,5.67E-07,3.19E-07,2.83E-07,0,1.06E-07,3.19E-07,2.52E-06,6.68E-06,3.19E-06
West,1993,June,7.51E-06,2.02E-06,1.72E-06,3.15E-06,2.06E-06,1.08E-06,4.61E-07,2.83E-07,2.48E-07,0,8.86E-08,4.61E-07,2.48E-06,6.45E-06,3.05E-06
West,1993,March,6.79E-06,1.54E-06,1.31E-06,2.78E-06,1.84E-06,1.05E-06,4.25E-07,1.59E-07,3.72E-07,0,1.06E-07,2.66E-07,2.32E-06,5.42E-06,2.60E-06
West,1993,May,7.12E-06,1.83E-06,1.45E-06,3.19E-06,2.06E-06,8.68E-07,4.96E-07,2.30E-07,3.72E-07,0,5.32E-08,3.37E-07,2.30E-06,6.15E-06,3.01E-06
West,1993,November,6.61E-06,1.72E-06,1.28E-06,3.07E-06,1.81E-06,8.33E-07,4.25E-07,2.30E-07,3.90E-07,0,5.32E-08,3.90E-07,2.52E-06,5.10E-06,2.50E-06
West,1993,October,7.25E-06,1.91E-06,1.65E-06,2.91E-06,1.90E-06,1.20E-06,4.08E-07,1.77E-07,3.01E-07,0,1.42E-07,4.61E-07,2.21E-06,6.18E-06,3.08E-06
West,1993,September,6.82E-06,1.68E-06,1.40E-06,2.83E-06,2.32E-06,6.02E-07,4.43E-07,2.48E-07,3.19E-07,0,5.32E-08,2.66E-07,2.50E-06,5.58E-06,2.80E-06
West,1994,April,6.62E-06,1.74E-06,1.38E-06,2.42E-06,2.39E-06,9.59E-07,2.27E-07,1.92E-07,3.83E-07,0,8.72E-08,4.36E-07,2.41E-06,5.39E-06,2.37E-06
West,1994,August,7.44E-06,1.69E-06,1.73E-06,2.96E-06,2.23E-06,9.94E-07,4.71E-07,1.22E-07,3.49E-07,0,2.09E-07,2.61E-07,2.21E-06,6.34E-06,3.12E-06
West,1994,December,7.11E-06,1.41E-06,1.38E-06,2.86E-06,2.02E-06,1.19E-06,4.18E-07,1.74E-07,2.79E-07,0,1.39E-07,2.61E-07,2.04E-06,5.98E-06,2.89E-06
West,1994,February,5.87E-06,1.32E-06,1.29E-06,2.18E-06,1.71E-06,7.15E-07,5.23E-07,1.57E-07,3.31E-07,0,3.49E-08,2.44E-07,1.95E-06,4.86E-06,2.21E-06
West,1994,January,6.36E-06,1.73E-06,1.13E-06,2.82E-06,1.88E-06,1.06E-06,4.18E-07,1.05E-07,3.66E-07,0,5.23E-08,4.36E-07,2.21E-06,5.33E-06,2.35E-06
West,1994,July,6.92E-06,1.48E-06,1.64E-06,2.77E-06,2.06E-06,6.97E-07,4.36E-07,2.09E-07,3.83E-07,0,6.97E-08,4.18E-07,2.23E-06,5.60E-06,2.82E-06
West,1994,June,6.52E-06,1.27E-06,1.26E-06,2.70E-06,1.85E-06,8.19E-07,3.49E-07,1.74E-07,3.31E-07,0,5.23E-08,2.27E-07,2.02E-06,5.33E-06,2.65E-06
West,1994,March,6.33E-06,1.32E-06,1.38E-06,2.58E-06,1.64E-06,8.54E-07,4.18E-07,1.39E-07,3.14E-07,0,8.72E-08,4.01E-07,1.90E-06,5.11E-06,2.70E-06
West,1994,May,6.17E-06,1.38E-06,1.20E-06,2.35E-06,1.88E-06,9.24E-07,4.18E-07,1.05E-07,3.49E-07,0,1.05E-07,4.53E-07,2.16E-06,4.67E-06,2.18E-06
West,1994,November,5.82E-06,1.45E-06,1.38E-06,2.14E-06,1.73E-06,8.19E-07,3.14E-07,2.61E-07,3.83E-07,0,5.23E-08,3.14E-07,1.67E-06,5.18E-06,2.61E-06
West,1994,October,7.29E-06,1.66E-06,1.71E-06,3.00E-06,1.87E-06,9.76E-07,3.66E-07,8.72E-08,5.05E-07,0,8.72E-08,2.09E-07,2.21E-06,6.33E-06,3.21E-06
West,1994,September,6.95E-06,1.57E-06,1.57E-06,3.19E-06,1.83E-06,7.50E-07,3.66E-07,1.57E-07,2.96E-07,0,1.22E-07,2.61E-07,2.32E-06,5.73E-06,2.89E-06
West,1995,April,5.47E-06,1.54E-06,1.29E-06,2.20E-06,1.53E-06,9.44E-07,3.60E-07,1.37E-07,2.57E-07,0,1.37E-07,3.43E-07,1.77E-06,4.65E-06,2.01E-06
West,1995,August,7.96E-06,1.84E-06,1.99E-06,3.23E-06,2.16E-06,1.12E-06,3.60E-07,2.23E-07,3.78E-07,0,1.37E-07,5.32E-07,2.27E-06,6.80E-06,3.45E-06
West,1995,December,5.95E-06,1.77E-06,1.25E-06,2.52E-06,1.85E-06,1.06E-06,4.29E-07,1.72E-07,2.75E-07,0,5.15E-08,4.46E-07,1.82E-06,5.34E-06,2.49E-06
West,1995,February,4.96E-06,1.30E-06,1.18E-06,1.77E-06,1.56E-06,6.35E-07,3.26E-07,1.89E-07,2.40E-07,0,1.03E-07,2.75E-07,1.58E-06,4.17E-06,1.82E-06
West,1995,January,6.02E-06,1.30E-06,1.46E-06,2.18E-06,1.65E-06,6.86E-07,4.98E-07,2.06E-07,3.43E-07,0,2.75E-07,2.92E-07,1.58E-06,5.08E-06,2.73E-06
West,1995,July,6.73E-06,1.84E-06,1.63E-06,2.59E-06,1.89E-06,1.01E-06,5.32E-07,2.23E-07,3.09E-07,0,1.89E-07,4.80E-07,1.66E-06,6.09E-06,3.04E-06
West,1995,June,5.71E-06,1.54E-06,1.32E-06,2.08E-06,1.82E-06,8.24E-07,3.60E-07,1.37E-07,3.60E-07,0,1.37E-07,3.43E-07,1.66E-06,4.98E-06,2.11E-06
West,1995,March,5.63E-06,1.65E-06,1.10E-06,2.45E-06,1.60E-06,9.78E-07,3.26E-07,1.37E-07,3.43E-07,0,8.58E-08,3.78E-07,1.56E-06,5.20E-06,2.16E-06
West,1995,May,5.95E-06,1.30E-06,1.42E-06,2.14E-06,1.63E-06,9.44E-07,3.26E-07,1.72E-07,2.75E-07,0,1.37E-07,3.26E-07,2.06E-06,4.63E-06,2.16E-06
West,1995,November,5.78E-06,1.54E-06,1.24E-06,2.63E-06,1.44E-06,8.58E-07,4.29E-07,1.37E-07,2.75E-07,0,6.86E-08,3.78E-07,1.56E-06,5.11E-06,2.42E-06
West,1995,October,7.50E-06,1.68E-06,1.87E-06,3.04E-06,1.89E-06,9.27E-07,5.15E-07,1.72E-07,3.43E-07,0,8.58E-08,2.75E-07,1.72E-06,6.98E-06,3.64E-06
West,1995,September,6.98E-06,1.49E-06,1.42E-06,2.90E-06,1.89E-06,1.06E-06,3.26E-07,2.40E-07,2.92E-07,0,1.20E-07,2.40E-07,1.96E-06,6.09E-06,3.26E-06
West,1996,April,4.63E-06,1.45E-06,9.79E-07,1.94E-06,1.44E-06,7.09E-07,3.38E-07,1.52E-07,2.70E-07,0,1.86E-07,2.36E-07,1.28E-06,4.31E-06,1.99E-06
West,1996,August,5.05E-06,1.06E-06,1.08E-06,1.94E-06,1.30E-06,8.27E-07,4.05E-07,2.03E-07,1.35E-07,0,1.18E-07,2.53E-07,1.42E-06,4.26E-06,2.14E-06
West,1996,December,5.71E-06,1.76E-06,1.15E-06,1.91E-06,1.86E-06,1.08E-06,5.07E-07,1.35E-07,2.87E-07,0,1.86E-07,3.38E-07,1.42E-06,5.47E-06,2.09E-06
West,1996,February,5.02E-06,1.49E-06,1.25E-06,1.84E-06,1.37E-06,8.44E-07,3.04E-07,1.69E-07,2.70E-07,0,6.75E-08,3.04E-07,1.32E-06,4.69E-06,1.94E-06
West,1996,January,5.78E-06,1.72E-06,1.22E-06,2.43E-06,1.69E-06,9.79E-07,3.21E-07,2.20E-07,2.53E-07,0,1.18E-07,2.20E-07,1.64E-06,5.45E-06,2.36E-06
West,1996,July,5.88E-06,1.25E-06,1.33E-06,2.41E-06,1.33E-06,7.09E-07,3.88E-07,2.70E-07,3.21E-07,0,5.07E-08,4.05E-07,1.81E-06,4.71E-06,2.41E-06
West,1996,June,5.12E-06,1.20E-06,1.06E-06,1.74E-06,1.52E-06,8.78E-07,4.05E-07,1.52E-07,2.36E-07,0,1.01E-07,3.04E-07,1.49E-06,4.36E-06,2.09E-06
West,1996,March,4.83E-06,1.49E-06,1.22E-06,1.89E-06,1.47E-06,6.42E-07,3.72E-07,1.35E-07,3.55E-07,0,8.44E-08,3.55E-07,1.37E-06,4.42E-06,1.93E-06
West,1996,May,5.17E-06,1.37E-06,1.13E-06,2.06E-06,1.45E-06,7.94E-07,3.21E-07,1.35E-07,3.55E-07,0,6.75E-08,2.87E-07,1.54E-06,4.51E-06,2.18E-06
West,1996,November,5.13E-06,1.06E-06,9.96E-07,1.94E-06,1.32E-06,9.63E-07,3.21E-07,1.01E-07,2.36E-07,0,1.69E-08,2.03E-07,1.44E-06,4.41E-06,2.03E-06
West,1996,October,4.71E-06,1.20E-06,1.10E-06,1.84E-06,1.11E-06,8.61E-07,3.21E-07,1.52E-07,2.36E-07,0,6.75E-08,2.20E-07,1.32E-06,4.22E-06,1.96E-06
West,1996,September,5.44E-06,1.15E-06,1.17E-06,2.11E-06,1.54E-06,6.75E-07,3.04E-07,1.35E-07,2.87E-07,0,5.07E-08,1.52E-07,1.71E-06,4.56E-06,2.20E-06
West,1997,April,4.44E-06,1.13E-06,7.13E-07,2.09E-06,1.14E-06,5.80E-07,2.32E-07,9.95E-08,2.16E-07,0,3.32E-08,1.82E-07,1.41E-06,3.85E-06,1.84E-06
West,1997,August,5.14E-06,1.19E-06,1.03E-06,2.12E-06,1.31E-06,6.96E-07,5.14E-07,1.49E-07,2.49E-07,0,9.95E-08,2.65E-07,1.39E-06,4.51E-06,2.19E-06
West,1997,December,4.81E-06,1.18E-06,9.62E-07,2.07E-06,1.21E-06,6.80E-07,3.32E-07,2.49E-07,1.99E-07,0,9.95E-08,2.65E-07,1.21E-06,4.29E-06,1.67E-06
West,1997,February,4.21E-06,1.01E-06,8.46E-07,1.49E-06,9.78E-07,7.96E-07,4.31E-07,1.33E-07,3.15E-07,0,4.97E-08,1.16E-07,1.09E-06,3.93E-06,1.76E-06
